Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,9.67,11960000,00981A
2383,台光電,7.68,4486000,00981A
2454,聯發科,7.4,4861000,00981A
2327,國巨*,6.77,21168000,00981A
2345,智邦,5.24,6334000,00981A
6223,旺矽,4.99,2279000,00981A
2308,台達電,4.94,6572000,00981A
3017,奇鋐,4.26,5191000,00981A
6669,緯穎,4.16,2492000,00981A
3037,欣興,4.07,12466000,00981A
2368,金像電,3.74,8315000,00981A
3665,貿聯-KY,3.73,4833848,00981A
2303,聯電,3.73,77390000,00981A
3711,日月光投控,3.61,17948000,00981A
8046,南電,3.17,10828000,00981A
3653,健策,2.96,2267000,00981A
5274,信驊,2.56,422000,00981A
6274,台燿,2.55,4763000,00981A
6515,穎崴,1.49,442000,00981A
6510,精測,1.14,930000,00981A
8210,勤誠,1.1,2267000,00981A
6805,富世達,1.07,1811000,00981A
3533,嘉澤,0.67,852000,00981A
2317,鴻海,0.67,7307000,00981A
2404,漢唐,0.56,1200000,00981A
6187,萬潤,0.51,1334000,00981A
6147,頎邦,0.47,5875000,00981A
8996,高力,0.44,1034000,00981A
3443,創意,0.42,258000,00981A
5439,高技,0.4,3528000,00981A
4966,譜瑞-KY,0.38,1642000,00981A
8150,南茂,0.38,11635000,00981A
2449,京元電子,0.35,3645000,00981A
6278,台表科,0.32,4334000,00981A
4958,臻鼎-KY,0.29,1428000,00981A
1590,亞德客-KY,0.24,530000,00981A
8358,金居,0.21,980000,00981A
6191,精成科,0.14,3988000,00981A
3376,新日興,0.12,1741000,00981A
6488,環球晶,0.11,350000,00981A
6271,同欣電,0.09,1066000,00981A
2002,中鋼,0.03,5163000,00981A
2313,華通,0.03,329000,00981A
3264,欣銓,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
1815,富喬,0.0,107000,00981A
2439,美律,0.0,18000,00981A
3008,大立光,0.0,1000,00981A
2382,廣達,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
2330,台積電,18.44,14200000,00403A
2303,聯電,5.6,72400000,00403A
2327,國巨*,5.09,9900000,00403A
3037,欣興,4.7,8960000,00403A
3017,奇鋐,4.28,3250000,00403A
2344,華邦電,3.93,38000000,00403A
2383,台光電,3.71,1350000,00403A
2368,金像電,3.39,4700000,00403A
6223,旺矽,3.17,900000,00403A
2454,聯發科,3.13,1280000,00403A
2308,台達電,2.94,2430000,00403A
3711,日月光投控,2.87,8900000,00403A
2345,智邦,2.79,2100000,00403A
6669,緯穎,2.12,790000,00403A
4958,臻鼎-KY,1.94,6020000,00403A
3653,健策,1.74,830000,00403A
3533,嘉澤,1.56,1240000,00403A
2337,旺宏,1.42,16350000,00403A
3665,貿聯-KY,1.35,1090000,00403A
6274,台燿,1.3,1520000,00403A
3443,創意,1.13,430000,00403A
7769,鴻勁,1.1,279000,00403A
6515,穎崴,1.09,200000,00403A
2360,致茂,1.04,840000,00403A
5347,世界,0.95,9911000,00403A
8996,高力,0.92,1334000,00403A
6488,環球晶,0.88,1700000,00403A
6442,光聖,0.87,830000,00403A
3081,聯亞,0.73,570000,00403A
6147,頎邦,0.72,5600000,00403A
3529,力旺,0.68,390000,00403A
8358,金居,0.58,1710000,00403A
6805,富世達,0.54,570000,00403A
8210,勤誠,0.53,680000,00403A
8046,南電,0.51,1080000,00403A
3189,景碩,0.5,1380000,00403A
1303,南亞,0.48,7550000,00403A
2317,鴻海,0.47,3200000,00403A
8299,群聯,0.44,350000,00403A
5274,信驊,0.44,45000,00403A
3583,辛耘,0.4,900000,00403A
4966,譜瑞-KY,0.33,900000,00403A
1560,中砂,0.31,800000,00403A
6196,帆宣,0.31,1000000,00403A
3105,穩懋,0.27,957000,00403A
3211,順達,0.26,1100000,00403A
4979,華星光,0.22,748000,00403A
2049,上銀,0.18,1010000,00403A
2455,全新,0.09,450000,00403A
2481,強茂,0.0,1000,00403A
MU US,MICRON TECHNOLOGY INC,5.98,105000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),5.33,80000,00988A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),5.19,175000,00988A
285A JP,KIOXIA HOLDINGS CORP,4.94,168000,00988A
SNDK US,SANDISK CORP,4.48,39000,00988A
MRVL US,MARVELL TECHNOLOGY INC,3.41,210000,00988A
LITE US,LUMENTUM HOLDINGS INC,3.31,62000,00988A
2454,聯發科,3.14,410000,00988A
IFX GY,INFINEON TECHNOLOGIES AG,3.0,557550,00988A
6981 JP,MURATA MANUFACTURING CO LTD,2.97,960000,00988A
2383,台光電,2.92,330000,00988A
BE US,BLOOM ENERGY CORP- A,2.57,170000,00988A
3037,欣興,2.48,1500000,00988A
WDC US,WESTERN DIGITAL CORP,2.35,72000,00988A
6976 JP,TAIYO YUDEN CO LTD,2.16,380000,00988A
5706 JP,Mitsui Mining ＆ Smelting Co,2.07,130000,00988A
VSH US,VISHAY INTERTECHNOLOGY INC,2.0,580429,00988A
6787 JP,MEIKO ELECTRONICS CO LTD,1.95,175000,00988A
6997 JP,NIPPON CHEMI-CON CORP,1.93,1275100,00988A
4062 JP,IBIDEN CO LTD,1.9,275000,00988A
NOK US,NOKIA CORP-SPON ADR,1.8,2100000,00988A
2330,台積電,1.7,400000,00988A
STM US,STMICROELECTRONICS NV-NY SHS,1.68,375000,00988A
5274,信驊,1.56,46000,00988A
BESI NA,BE SEMICONDUCTOR INDUSTRIES,1.55,73000,00988A
6515,穎崴,1.55,88000,00988A
ARM US,ARM HOLDINGS PLC,1.45,65518,00988A
AIXA GY,AIXTRON SE,1.45,380000,00988A
2308,台達電,1.42,350000,00988A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,1.41,97000,00988A
6223,旺矽,1.37,115000,00988A
6963 JP,ROHM CO LTD,1.27,710000,00988A
7826 JP,FURUYA METAL CO LTD,1.2,374300,00988A
3711,日月光投控,1.19,1100000,00988A
3436 JP,SUMCO CORP,1.16,875400,00988A
CRWD US,CROWDSTRIKE HOLDINGS INC - A,1.11,28000,00988A
603256 CH,GRACE FABRIC TECHNOLOGY CO-A,1.03,580000,00988A
3017,奇鋐,0.95,215000,00988A
NVDA US,NVIDIA CORP(輝達公司),0.89,75000,00988A
8035 JP,TOKYO ELECTRON LTD,0.89,36000,00988A
COHR US,COHERENT INC,0.85,38000,00988A
2360,致茂,0.84,200000,00988A
SOI FP,S.O.I.T.E.C.,0.83,90000,00988A
DDOG US,DATADOG INC - CLASS A,0.8,60000,00988A
6920 JP,LASERTEC CORP,0.8,50000,00988A
6274,台燿,0.6,230000,00988A
AXTI US,AXT INC,0.51,90000,00988A
7769,鴻勁,0.48,36000,00988A
HOT GY,HOCHTIEF AG,0.29,8800,00988A
SNDK US,SANDISK CORP,6.55,43653,00990A
MU US,MICRON TECHNOLOGY INC,5.93,79671,00990A
LITE US,LUMENTUM HOLDINGS INC,4.95,70905,00990A
285A JP,KIOXIA HOLDINGS CORP,4.52,117700,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,4.01,46909,00990A
2308,台達電,3.95,744000,00990A
AMD US,ADVANCED MICRO DEVICES,3.87,99679,00990A
MRVL US,MARVELL TECHNOLOGY INC,3.42,161300,00990A
6976 JP,TAIYO YUDEN CO LTD,3.37,453700,00990A
2454,聯發科,2.94,294000,00990A
AMAT US,APPLIED MATERIALS INC,2.66,61746,00990A
IFX GR,INFINEON TECHNOLOGIES AG,2.28,326919,00990A
BE US,BLOOM ENERGY CORP- A,2.18,110600,00990A
6981 JP,MURATA MANUFACTURING CO LTD,2.04,504700,00990A
LRCX US,LAM RESEARCH CORP,2.03,73173,00990A
2330,台積電,2.01,363000,00990A
SNOW US,SNOWFLAKE INC,1.96,111000,00990A
4062 JP,IBIDEN CO LTD,1.81,200000,00990A
000660 KP,SK HYNIX INC,1.69,15788,00990A
2383,台光電,1.67,144000,00990A
3037,欣興,1.67,773000,00990A
WDC US,WESTERN DIGITAL CORP,1.55,36262,00990A
ARM US,ARM HOLDINGS PLC-ADR,1.51,52242,00990A
STM US,STMICROELECTRONICS NV-NY SHS,1.49,254800,00990A
COHR US,COHERENT CORP,1.45,49560,00990A
STX US,SEAGATE TECHNOLOGY HOLDINGS,1.3,18360,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.24,604000,00990A
SMTC US,SEMTECH CORP,1.22,96600,00990A
VSH US,VISHAY INTERTECHNOLOGY INC,1.21,267800,00990A
VECO US,VEECO INSTRUMENTS INC,1.1,187300,00990A
5706 JP,MITSUI KINZOKU CO LTD,1.04,50100,00990A
3436 JP,SUMCO CORP,1.02,587700,00990A
5347,世界,1.01,2498000,00990A
AIXA GR,AIXTRON SE,1.01,202732,00990A
MKSI US,MKS INC,1.01,37300,00990A
NOK US,NOKIA CORP-SPON ADR,1.01,901410,00990A
VICR US,VICOR CORP,1.0,43400,00990A
6146 JP,DISCO CORP,0.99,26100,00990A
6223,旺矽,0.96,62000,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,0.96,48382,00990A
6997 JP,NIPPON CHEMI-CON CORP,0.95,479600,00990A
NVTS US,NAVITAS SEMICONDUCTOR CORP,0.95,537686,00990A
WOLF US,WOLFSPEED INC,0.95,289800,00990A
6787 JP,MEIKO ELECTRONICS CO LTD,0.94,64100,00990A
6274,台燿,0.92,268000,00990A
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,0.82,355300,00990A
3665,貿聯-KY,0.8,144000,00990A
3017,奇鋐,0.75,130000,00990A
3443,創意,0.72,69000,00990A
2360,致茂,0.57,103000,00990A
4958,臻鼎-KY,0.48,363000,00990A
5274,信驊,0.44,10000,00990A
2330,台積電,8.65,1706000,00992A
2383,台光電,6.04,563000,00992A
3017,奇鋐,5.19,1009000,00992A
2345,智邦,5.07,977000,00992A
3665,貿聯-KY,4.62,955000,00992A
6223,旺矽,4.48,326000,00992A
8996,高力,4.37,1630000,00992A
2059,川湖,4.35,293000,00992A
3037,欣興,4.3,2097000,00992A
2454,聯發科,3.87,406000,00992A
3443,創意,3.2,311000,00992A
2327,國巨*,3.14,1566000,00992A
6515,穎崴,3.07,145000,00992A
6187,萬潤,2.94,1220000,00992A
6584,南俊國際,2.94,2204000,00992A
2368,金像電,2.66,945000,00992A
3008,大立光,2.45,260000,00992A
6669,緯穎,2.38,228000,00992A
3661,世芯-KY,2.38,262000,00992A
8299,群聯,2.2,445000,00992A
2455,全新,2.17,2753000,00992A
3105,穩懋,2.13,1949000,00992A
3711,日月光投控,2.05,1629000,00992A
3653,健策,1.75,214000,00992A
2308,台達電,1.62,344000,00992A
8021,尖點,1.62,1501000,00992A
7769,鴻勁,1.4,91000,00992A
8046,南電,1.32,718000,00992A
7751,竑騰,1.11,375000,00992A
3583,辛耘,0.99,566000,00992A
2360,致茂,0.97,200000,00992A
3189,景碩,0.62,440013,00992A
2303,聯電,0.6,2000000,00992A
6139,亞翔,0.47,250000,00992A
2337,旺宏,0.46,1343000,00992A
3363,上詮,0.45,300000,00992A
6805,富世達,0.4,109000,00992A
5289,宜鼎,0.4,98000,00992A
7734,印能科技,0.35,56000,00992A
3260,威剛,0.32,358000,00992A
3264,欣銓,0.04,72000,00992A
3491,昇達科,0.0,1000,00992A
5536,聖暉*,8.87,3754000,00982A
2330,台積電,8.79,1967000,00982A
2454,聯發科,7.3,867000,00982A
6139,亞翔,4.9,2940000,00982A
3105,穩懋,3.99,4143000,00982A
6223,旺矽,3.72,307000,00982A
2345,智邦,3.68,804000,00982A
2360,致茂,3.51,823000,00982A
4958,臻鼎-KY,3.5,3147000,00982A
2383,台光電,3.12,330000,00982A
3491,昇達科,2.83,967000,00982A
6669,緯穎,2.73,296000,00982A
2303,聯電,2.4,9007000,00982A
2059,川湖,2.4,183000,00982A
6285,啟碁,2.08,4029000,00982A
6488,環球晶,2.05,1146000,00982A
3264,欣銓,1.99,4628000,00982A
6257,矽格,1.96,4687000,00982A
2472,立隆電,1.9,2620000,00982A
3017,奇鋐,1.85,407000,00982A
3583,辛耘,1.72,1121000,00982A
3008,大立光,1.67,201000,00982A
2467,志聖,1.58,1461000,00982A
1785,光洋科,1.51,5527000,00982A
2327,國巨*,1.51,853000,00982A
2377,微星,1.5,5688000,00982A
6274,台燿,1.3,440000,00982A
7769,鴻勁,1.26,93000,00982A
8016,矽創,1.14,2211000,00982A
3711,日月光投控,1.12,1008000,00982A
3702,大聯大,1.1,5420000,00982A
2316,楠梓電,1.09,3374000,00982A
6147,頎邦,1.02,2300000,00982A
3036,文曄,0.98,2311000,00982A
2368,金像電,0.97,392000,00982A
6531,愛普*,0.97,554000,00982A
6278,台表科,0.89,2201000,00982A
8996,高力,0.89,376000,00982A
2376,技嘉,0.7,1064000,00982A
6239,力成,0.43,700000,00982A
6805,富世達,0.4,121000,00982A
2351,順德,0.31,900000,00982A
2451,創見,0.3,519000,00982A
5274,信驊,0.3,9000,00982A
2885,元大金,0.26,2114420,00982A
3376,新日興,0.14,359000,00982A
6177,達麗,0.02,194350,00982A
3443,創意,0.01,1000,00982A
