Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,9.76,11960000,00981A
2327,國巨*,9.64,25098000,00981A
2383,台光電,8.64,4486000,00981A
2454,聯發科,7.42,5037000,00981A
6223,旺矽,5.55,2352000,00981A
2303,聯電,5.28,86550000,00981A
2345,智邦,5.15,6334000,00981A
3037,欣興,5.13,14735000,00981A
3017,奇鋐,4.44,5191000,00981A
2308,台達電,3.8,5614000,00981A
6669,緯穎,3.75,2417000,00981A
2368,金像電,3.52,8315000,00981A
8046,南電,3.18,8917000,00981A
3665,貿聯-KY,3.17,4833848,00981A
3711,日月光投控,3.1,14158000,00981A
6274,台燿,2.94,5058000,00981A
3653,健策,2.62,2267000,00981A
5274,信驊,2.26,379000,00981A
6510,精測,1.09,930000,00981A
6805,富世達,1.08,1811000,00981A
8210,勤誠,0.99,2267000,00981A
6515,穎崴,0.97,313000,00981A
2449,京元電子,0.74,6484000,00981A
3533,嘉澤,0.65,852000,00981A
2317,鴻海,0.64,7307000,00981A
6147,頎邦,0.52,6275000,00981A
6187,萬潤,0.5,1334000,00981A
5439,高技,0.39,3528000,00981A
4966,譜瑞-KY,0.37,1642000,00981A
6278,台表科,0.3,4334000,00981A
6271,同欣電,0.28,2966000,00981A
1590,亞德客-KY,0.25,530000,00981A
8358,金居,0.21,980000,00981A
8996,高力,0.18,354000,00981A
6191,精成科,0.14,3988000,00981A
3264,欣銓,0.12,1508000,00981A
3376,新日興,0.12,1741000,00981A
6488,環球晶,0.12,350000,00981A
2002,中鋼,0.03,5163000,00981A
3661,世芯-KY,0.0,1000,00981A
1815,富喬,0.0,107000,00981A
3443,創意,0.0,1000,00981A
2439,美律,0.0,18000,00981A
3008,大立光,0.0,1000,00981A
4958,臻鼎-KY,0.0,1000,00981A
2382,廣達,0.0,1000,00981A
2313,華通,0.0,1000,00981A
8150,南茂,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
2330,台積電,17.62,12900000,00403A
2303,聯電,7.65,75000000,00403A
2327,國巨*,6.46,10050000,00403A
3037,欣興,5.22,8960000,00403A
2344,華邦電,4.87,38800000,00403A
3017,奇鋐,4.65,3250000,00403A
2383,台光電,4.35,1350000,00403A
6223,旺矽,3.71,940000,00403A
2454,聯發科,3.54,1435000,00403A
2345,智邦,2.86,2100000,00403A
2308,台達電,2.75,2430000,00403A
2368,金像電,2.62,3700000,00403A
4958,臻鼎-KY,2.22,6440000,00403A
6669,緯穎,2.05,790000,00403A
6274,台燿,1.65,1700000,00403A
3711,日月光投控,1.65,4500000,00403A
3653,健策,1.61,830000,00403A
3533,嘉澤,1.58,1240000,00403A
8996,高力,1.3,1560000,00403A
2337,旺宏,1.28,13850000,00403A
3443,創意,1.25,450000,00403A
5347,世界,1.25,9911000,00403A
6488,環球晶,1.19,2000000,00403A
7769,鴻勁,1.1,279000,00403A
6515,穎崴,1.04,200000,00403A
3189,景碩,0.91,1968000,00403A
6147,頎邦,0.82,6000000,00403A
3529,力旺,0.72,390000,00403A
8358,金居,0.7,1950000,00403A
1303,南亞,0.67,7550000,00403A
6442,光聖,0.61,570000,00403A
6805,富世達,0.57,570000,00403A
2360,致茂,0.56,450000,00403A
8046,南電,0.47,795000,00403A
2317,鴻海,0.47,3200000,00403A
5274,信驊,0.45,45000,00403A
