Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,10.11,11960000,00981A
2383,台光電,7.83,4486000,00981A
2454,聯發科,6.55,4263000,00981A
2345,智邦,5.63,6334000,00981A
2308,台達電,5.4,6572000,00981A
6669,緯穎,5.04,2492000,00981A
2327,國巨*,5.03,18313000,00981A
3017,奇鋐,4.82,5191000,00981A
6223,旺矽,4.47,2169000,00981A
3037,欣興,4.16,12466000,00981A
3665,貿聯-KY,3.7,4703848,00981A
3711,日月光投控,3.7,17948000,00981A
2368,金像電,3.65,7769000,00981A
2303,聯電,3.37,71690000,00981A
8046,南電,3.27,10828000,00981A
3653,健策,2.93,2267000,00981A
5274,信驊,2.64,422000,00981A
6274,台燿,2.53,4400000,00981A
6515,穎崴,1.33,442000,00981A
6805,富世達,1.23,1761000,00981A
6510,精測,1.1,930000,00981A
8210,勤誠,1.06,2167000,00981A
2382,廣達,0.76,5441000,00981A
2317,鴻海,0.74,7307000,00981A
3533,嘉澤,0.72,852000,00981A
6147,頎邦,0.56,5775000,00981A
6187,萬潤,0.53,1334000,00981A
2404,漢唐,0.52,1200000,00981A
5439,高技,0.46,3528000,00981A
4966,譜瑞-KY,0.43,1642000,00981A
8996,高力,0.42,1034000,00981A
2449,京元電子,0.4,3645000,00981A
8150,南茂,0.4,11635000,00981A
6278,台表科,0.28,3734000,00981A
3443,創意,0.26,167000,00981A
1590,亞德客-KY,0.25,530000,00981A
8358,金居,0.21,980000,00981A
3376,新日興,0.15,1741000,00981A
6191,精成科,0.14,3988000,00981A
6271,同欣電,0.06,686000,00981A
2002,中鋼,0.04,5163000,00981A
2313,華通,0.03,329000,00981A
1319,東陽,0.02,511000,00981A
3264,欣銓,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
1815,富喬,0.0,107000,00981A
2439,美律,0.0,18000,00981A
3008,大立光,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
2330,台積電,18.4,14200000,00403A
2303,聯電,4.9,68000000,00403A
3017,奇鋐,4.63,3250000,00403A
3037,欣興,4.58,8960000,00403A
3711,日月光投控,3.83,12101000,00403A
2327,國巨*,3.69,8760000,00403A
2383,台光電,3.61,1350000,00403A
2368,金像電,3.39,4700000,00403A
2344,華邦電,3.19,36000000,00403A
2308,台達電,2.83,2250000,00403A
2345,智邦,2.81,2060000,00403A
2454,聯發科,2.47,1050000,00403A
6223,旺矽,2.46,780000,00403A
6669,緯穎,2.45,790000,00403A
3653,健策,1.65,830000,00403A
3533,嘉澤,1.61,1240000,00403A
4958,臻鼎-KY,1.52,5492000,00403A
2337,旺宏,1.34,16350000,00403A
3665,貿聯-KY,1.31,1090000,00403A
2360,致茂,1.18,840000,00403A
6274,台燿,1.15,1300000,00403A
7769,鴻勁,1.11,279000,00403A
3081,聯亞,1.05,720000,00403A
3443,創意,1.04,430000,00403A
6442,光聖,0.93,830000,00403A
5347,世界,0.88,9911000,00403A
6147,頎邦,0.83,5600000,00403A
6515,穎崴,0.76,165000,00403A
3529,力旺,0.73,390000,00403A
8996,高力,0.72,1169000,00403A
6488,環球晶,0.67,1497000,00403A
6805,富世達,0.61,570000,00403A
8358,金居,0.56,1710000,00403A
3189,景碩,0.54,1380000,00403A
8210,勤誠,0.51,680000,00403A
8046,南電,0.5,1080000,00403A
2317,鴻海,0.5,3200000,00403A
8299,群聯,0.47,350000,00403A
5274,信驊,0.43,45000,00403A
3583,辛耘,0.43,900000,00403A
4979,華星光,0.39,1200000,00403A
4966,譜瑞-KY,0.36,900000,00403A
3044,健鼎,0.27,1000000,00403A
3105,穩懋,0.25,957000,00403A
1303,南亞,0.25,4300000,00403A
6196,帆宣,0.24,870000,00403A
2049,上銀,0.19,1010000,00403A
2455,全新,0.1,450000,00403A
2481,強茂,0.1,1100000,00403A
1560,中砂,0.03,78000,00403A
MU US,MICRON TECHNOLOGY INC,5.52,97000,00988A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),4.64,155000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),4.36,71000,00988A
SNDK US,SANDISK CORP,3.82,38000,00988A
285A JP,KIOXIA HOLDINGS CORP,3.71,135000,00988A
MRVL US,MARVELL TECHNOLOGY INC,3.62,200000,00988A
LITE US,LUMENTUM HOLDINGS INC,3.35,62000,00988A
6981 JP,MURATA MANUFACTURING CO LTD,3.08,870000,00988A
IFX GY,INFINEON TECHNOLOGIES AG,3.01,532550,00988A
BE US,BLOOM ENERGY CORP- A,2.83,170000,00988A
2454,聯發科,2.82,350000,00988A
3037,欣興,2.65,1500000,00988A
VSH US,VISHAY INTERTECHNOLOGY INC,2.64,725429,00988A
2383,台光電,2.53,288000,00988A
6787 JP,MEIKO ELECTRONICS CO LTD,2.33,175000,00988A
5706 JP,Mitsui Mining ＆ Smelting Co,2.14,130000,00988A
6997 JP,NIPPON CHEMI-CON CORP,2.12,1200000,00988A
NOK US,NOKIA CORP-SPON ADR,1.99,2100000,00988A
4062 JP,IBIDEN CO LTD,1.98,275000,00988A
WDC US,WESTERN DIGITAL CORP,1.87,57000,00988A
5801 JP,FURUKAWA ELECTRIC CO LTD,1.83,100000,00988A
2330,台積電,1.73,400000,00988A
CIEN US,CIENA CORP,1.59,52000,00988A
5274,信驊,1.53,46000,00988A
ARM US,ARM HOLDINGS PLC,1.47,65518,00988A
6963 JP,ROHM CO LTD,1.4,710000,00988A
3436 JP,SUMCO CORP,1.37,875400,00988A
2308,台達電,1.35,307000,00988A
STM US,STMICROELECTRONICS NV-NY SHS,1.34,300000,00988A
AIXA GY,AIXTRON SE,1.3,340000,00988A
6515,穎崴,1.26,80000,00988A
7826 JP,FURUYA METAL CO LTD,1.2,374300,00988A
3711,日月光投控,1.18,1100000,00988A
3017,奇鋐,1.06,215000,00988A
6223,旺矽,0.99,90000,00988A
CRWD US,CROWDSTRIKE HOLDINGS INC - A,0.95,23000,00988A
NVDA US,NVIDIA CORP(輝達公司),0.94,75000,00988A
SOI FP,S.O.I.T.E.C.,0.93,90000,00988A
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,0.85,270000,00988A
COHR US,COHERENT INC,0.82,34000,00988A
6920 JP,LASERTEC CORP,0.76,50000,00988A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,0.75,60000,00988A
603256 CH,GRACE FABRIC TECHNOLOGY CO-A,0.74,450000,00988A
6274,台燿,0.71,230000,00988A
ORCL US,ORACLE CORP,0.68,50000,00988A
HOT GY,HOCHTIEF AG,0.66,20000,00988A
DDOG US,DATADOG INC - CLASS A,0.63,45000,00988A
GLW US,CORNING INC,0.63,56000,00988A
AXTI US,AXT INC,0.55,90000,00988A
2360,致茂,0.52,110000,00988A
7769,鴻勁,0.48,36000,00988A
MU US,MICRON TECHNOLOGY INC,6.04,79671,00990A
LITE US,LUMENTUM HOLDINGS INC,5.1,70905,00990A
SNDK US,SANDISK CORP,4.93,36813,00990A
2308,台達電,4.37,744000,00990A
285A JP,KIOXIA HOLDINGS CORP,4.31,117700,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,3.73,43920,00990A
AMD US,ADVANCED MICRO DEVICES,3.65,91679,00990A
MRVL US,MARVELL TECHNOLOGY INC,3.03,125800,00990A
2330,台積電,2.95,511000,00990A
BE US,BLOOM ENERGY CORP- A,2.74,123500,00990A
IFX GR,INFINEON TECHNOLOGIES AG,2.47,326919,00990A
6976 JP,TAIYO YUDEN CO LTD,2.42,316000,00990A
6787 JP,MEIKO ELECTRONICS CO LTD,2.11,118800,00990A
4062 JP,IBIDEN CO LTD,1.92,200000,00990A
SNOW US,SNOWFLAKE INC,1.87,100300,00990A
3037,欣興,1.82,773000,00990A
000660 KP,SK HYNIX INC,1.8,15788,00990A
6981 JP,MURATA MANUFACTURING CO LTD,1.78,377400,00990A
AIXA GR,AIXTRON SE,1.76,344838,00990A
GLW US,CORNING INC,1.7,112595,00990A
2383,台光電,1.68,144000,00990A
5706 JP,MITSUI KINZOKU CO LTD,1.65,75200,00990A
WDC US,WESTERN DIGITAL CORP,1.59,36262,00990A
ARM US,ARM HOLDINGS PLC-ADR,1.57,52242,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,1.46,73282,00990A
2454,聯發科,1.43,133000,00990A
WOLF US,WOLFSPEED INC,1.42,277800,00990A
STX US,SEAGATE TECHNOLOGY HOLDINGS,1.29,18360,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.28,555900,00990A
NVTS US,NAVITAS SEMICONDUCTOR CORP,1.26,537686,00990A
SMTC US,SEMTECH CORP,1.25,96600,00990A
ORCL US,ORACLE CORP,1.17,64800,00990A
NOK US,NOKIA CORP-SPON ADR,1.14,901410,00990A
6274,台燿,1.1,268000,00990A
COHR US,COHERENT CORP,1.07,33200,00990A
SOI FP,S.O.I.T.E.C.,1.05,76183,00990A
5801 JP,FURUKAWA ELECTRIC CO LTD,1.04,42800,00990A
6997 JP,NIPPON CHEMI-CON CORP,1.03,436700,00990A
CIEN US,CIENA CORP,1.0,24442,00990A
STM US,STMICROELECTRONICS NV-NY SHS,1.0,167500,00990A
5347,世界,0.99,2498000,00990A
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,0.99,236500,00990A
VICR US,VICOR CORP,0.88,37700,00990A
3017,奇鋐,0.85,130000,00990A
2345,智邦,0.84,139000,00990A
DIOD US,DIODES INC,0.82,95200,00990A
NVDA US,NVIDIA CORP,0.78,46650,00990A
AEHR US,AEHR TEST SYSTEMS,0.76,85500,00990A
NBIS US,NEBIUS GROUP NV,0.68,34406,00990A
2360,致茂,0.65,103000,00990A
3443,創意,0.64,60000,00990A
3665,貿聯-KY,0.57,110000,00990A
5274,信驊,0.44,10000,00990A
4958,臻鼎-KY,0.43,363000,00990A
7826 JP,FURUYA METAL CO LTD,0.33,77400,00990A
2330,台積電,8.61,1706000,00992A
2383,台光電,5.87,563000,00992A
2345,智邦,5.19,977000,00992A
3037,欣興,4.18,2097000,00992A
6223,旺矽,4.01,326000,00992A
8996,高力,3.91,1630000,00992A
6669,緯穎,3.85,319000,00992A
2454,聯發科,3.73,406000,00992A
3017,奇鋐,3.52,634000,00992A
2059,川湖,3.51,293000,00992A
3665,貿聯-KY,3.06,652000,00992A
6584,南俊國際,3.06,2204000,00992A
3443,創意,2.93,311000,00992A
2368,金像電,2.65,945000,00992A
6515,穎崴,2.61,145000,00992A
2327,國巨*,2.57,1566000,00992A
3661,世芯-KY,2.4,262000,00992A
2455,全新,2.34,2753000,00992A
8299,群聯,2.33,445000,00992A
6187,萬潤,2.08,870000,00992A
3105,穩懋,2.01,1949000,00992A
3711,日月光投控,2.01,1629000,00992A
2308,台達電,1.69,344000,00992A
3081,聯亞,1.55,273000,00992A
6274,台燿,1.52,441000,00992A
7769,鴻勁,1.41,91000,00992A
8046,南電,1.29,718000,00992A
7751,竑騰,1.24,375000,00992A
2360,致茂,1.09,200000,00992A
5274,信驊,1.08,29000,00992A
3583,辛耘,1.05,566000,00992A
3008,大立光,0.98,125000,00992A
6510,精測,0.91,129000,00992A
3653,健策,0.79,102000,00992A
3189,景碩,0.67,440013,00992A
4991,環宇-KY,0.55,394000,00992A
8021,尖點,0.49,501000,00992A
6805,富世達,0.45,109000,00992A
6139,亞翔,0.43,250000,00992A
2337,旺宏,0.43,1343000,00992A
5289,宜鼎,0.37,98000,00992A
7734,印能科技,0.37,56000,00992A
3260,威剛,0.32,358000,00992A
3491,昇達科,0.0,1000,00992A
2330,台積電,8.81,1967000,00982A
5536,聖暉*,8.04,3754000,00982A
2454,聯發科,7.06,867000,00982A
6139,亞翔,4.5,2940000,00982A
2360,致茂,4.0,823000,00982A
3105,穩懋,3.8,4143000,00982A
2345,智邦,3.79,804000,00982A
3491,昇達科,3.55,967000,00982A
6223,旺矽,3.35,307000,00982A
6669,緯穎,3.17,296000,00982A
2383,台光電,3.05,330000,00982A
6147,頎邦,3.03,5916000,00982A
4958,臻鼎-KY,3.01,3147000,00982A
2303,聯電,2.24,9007000,00982A
6285,啟碁,2.23,4029000,00982A
3017,奇鋐,2.0,407000,00982A
6257,矽格,1.98,4687000,00982A
3264,欣銓,1.95,4508000,00982A
2059,川湖,1.95,183000,00982A
2472,立隆電,1.92,2790000,00982A
3583,辛耘,1.84,1121000,00982A
6488,環球晶,1.76,1146000,00982A
2467,志聖,1.61,1461000,00982A
2377,微星,1.52,5688000,00982A
1785,光洋科,1.43,5527000,00982A
3008,大立光,1.4,201000,00982A
6274,台燿,1.34,440000,00982A
7769,鴻勁,1.28,93000,00982A
8016,矽創,1.27,2211000,00982A
3036,文曄,1.23,2311000,00982A
2327,國巨*,1.2,823000,00982A
3702,大聯大,1.18,5420000,00982A
3711,日月光投控,1.1,1008000,00982A
2316,楠梓電,1.07,3374000,00982A
6531,愛普*,1.06,554000,00982A
2368,金像電,0.98,392000,00982A
6278,台表科,0.86,2201000,00982A
8996,高力,0.8,376000,00982A
2376,技嘉,0.74,1064000,00982A
2351,順德,0.51,1350000,00982A
6805,富世達,0.45,121000,00982A
2451,創見,0.32,519000,00982A
5274,信驊,0.3,9000,00982A
2885,元大金,0.26,2114420,00982A
3376,新日興,0.16,359000,00982A
6177,達麗,0.02,194350,00982A
3443,創意,0.01,1000,00982A
4441,振大環球,0.0,4000,00982A
8046,南電,0.0,1000,00982A
8358,金居,0.0,1000,00982A
1519,華城,0.0,600,00982A
3665,貿聯-KY,0.0,136,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,14.881,3650000,00991A
2327,國巨股份,6.761,5100000,00991A
2383,台光電子,6.4,760000,00991A
8299,群聯電子,6.039,1430000,00991A
3037,欣興電子,5.147,3200000,00991A
2408,南亞科技,4.779,7700000,00991A
2454,聯發科技,4.448,600000,00991A
3017,奇鋐科技,4.034,900000,00991A
6669,緯穎科技,3.903,400000,00991A
2345,智邦科技,3.863,900000,00991A
2308,台達電子,3.648,920000,00991A
7769,鴻勁精密,3.386,270000,00991A
5274,信驊科技,3.319,110000,00991A
6223,旺矽科技,3.28,330000,00991A
6274,台燿科技,3.275,1180000,00991A
3189,景碩科技,2.577,2100000,00991A
8046,南亞電路,2.549,1750000,00991A
3665,貿聯-KY,2.086,550000,00991A
2059,川湖科技,2.083,215000,00991A
2368,金像電子,1.995,880000,00991A
2360,致茂電子,1.99,450000,00991A
3042,台灣晶技,1.9,5200000,00991A
8210,勤誠興業,1.889,800000,00991A
8996,高力熱處,1.823,940000,00991A
6805,富世達股,1.815,540000,00991A
6515,穎崴科技,0.015,1000,00991A
3711,日月光投,0.009,9000,00991A
3653,健策精密,0.006,1000,00991A
2382,廣達電腦,0.006,9000,00991A
6510,中華精測,0.006,1000,00991A
2449,京元電子,0.005,9000,00991A
2317,鴻海精密,0.004,9000,00991A
2313,華通電腦,0.004,9000,00991A
2603,長榮海運,0.004,9000,00991A
3231,緯創資通,0.003,9000,00991A
2344,華邦電子,0.003,9000,00991A
5347,世界先進,0.003,9000,00991A
2337,旺宏電子,0.002,9000,00991A
2404,漢唐集成,0.002,1000,00991A
3324,雙鴻科技,0.002,1000,00991A
2881,富邦金融,0.002,9000,00991A
