Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,9.97,11960000,00981A
2383,台光電,7.45,4486000,00981A
2454,聯發科,6.66,4263000,00981A
2308,台達電,5.55,6572000,00981A
2345,智邦,5.54,6231000,00981A
2327,國巨*,5.16,18313000,00981A
3017,奇鋐,5.09,5191000,00981A
6669,緯穎,4.69,2437000,00981A
6223,旺矽,4.4,2169000,00981A
3037,欣興,4.29,12466000,00981A
3711,日月光投控,3.81,17948000,00981A
3665,貿聯-KY,3.73,4703848,00981A
2368,金像電,3.7,7769000,00981A
8046,南電,3.36,10828000,00981A
2303,聯電,3.22,71690000,00981A
3653,健策,3.04,2267000,00981A
5274,信驊,2.61,422000,00981A
6274,台燿,2.56,4400000,00981A
6805,富世達,1.26,1761000,00981A
6515,穎崴,1.25,442000,00981A
8210,勤誠,1.08,2167000,00981A
6510,精測,1.06,930000,00981A
2382,廣達,0.78,5441000,00981A
2317,鴻海,0.78,7307000,00981A
3533,嘉澤,0.75,852000,00981A
6147,頎邦,0.55,5775000,00981A
6187,萬潤,0.49,1334000,00981A
2404,漢唐,0.48,1200000,00981A
3008,大立光,0.45,329000,00981A
5439,高技,0.45,3528000,00981A
4966,譜瑞-KY,0.45,1642000,00981A
2449,京元電子,0.4,3645000,00981A
8996,高力,0.39,1034000,00981A
8150,南茂,0.38,11635000,00981A
6278,台表科,0.27,3734000,00981A
3443,創意,0.26,167000,00981A
1590,亞德客-KY,0.25,530000,00981A
8358,金居,0.21,980000,00981A
6191,精成科,0.14,3988000,00981A
3376,新日興,0.14,1741000,00981A
6271,同欣電,0.06,686000,00981A
2002,中鋼,0.03,5163000,00981A
2313,華通,0.03,329000,00981A
1319,東陽,0.02,511000,00981A
3264,欣銓,0.0,1000,00981A
2357,華碩,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
1815,富喬,0.0,107000,00981A
2439,美律,0.0,18000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
2330,台積電,17.98,14200000,00403A
2303,聯電,5.43,79700000,00403A
3017,奇鋐,4.84,3250000,00403A
3037,欣興,4.68,8960000,00403A
3711,日月光投控,3.9,12101000,00403A
2327,國巨*,3.75,8760000,00403A
2368,金像電,3.4,4700000,00403A
2383,台光電,3.4,1350000,00403A
2344,華邦電,3.34,36000000,00403A
2308,台達電,2.88,2250000,00403A
2345,智邦,2.78,2060000,00403A
2454,聯發科,2.49,1050000,00403A
6669,緯穎,2.31,790000,00403A
6223,旺矽,2.19,710000,00403A
3653,健策,1.69,830000,00403A
8046,南電,1.68,3550000,00403A
3533,嘉澤,1.66,1240000,00403A
4958,臻鼎-KY,1.46,5492000,00403A
3665,貿聯-KY,1.38,1150000,00403A
2337,旺宏,1.38,16350000,00403A
8299,群聯,1.3,930000,00403A
2360,致茂,1.12,840000,00403A
7769,鴻勁,1.1,279000,00403A
6274,台燿,1.06,1200000,00403A
3443,創意,1.03,430000,00403A
3081,聯亞,1.0,680000,00403A
6442,光聖,0.89,830000,00403A
5347,世界,0.87,9911000,00403A
6488,環球晶,0.74,1497000,00403A
3529,力旺,0.73,390000,00403A
6147,頎邦,0.72,5000000,00403A
6515,穎崴,0.71,165000,00403A
8996,高力,0.67,1169000,00403A
6805,富世達,0.62,570000,00403A
8358,金居,0.55,1710000,00403A
3189,景碩,0.53,1380000,00403A
8210,勤誠,0.52,680000,00403A
2317,鴻海,0.52,3200000,00403A
3044,健鼎,0.48,1800000,00403A
5274,信驊,0.42,45000,00403A
4979,華星光,0.4,1200000,00403A
3583,辛耘,0.4,900000,00403A
4966,譜瑞-KY,0.38,900000,00403A
3105,穩懋,0.26,957000,00403A
6196,帆宣,0.23,870000,00403A
2049,上銀,0.19,1010000,00403A
2455,全新,0.1,450000,00403A
1303,南亞,0.09,1600000,00403A
2481,強茂,0.09,1100000,00403A
1560,中砂,0.03,78000,00403A
MU US,MICRON TECHNOLOGY INC,5.85,91000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),4.98,71000,00988A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),4.57,145000,00988A
SNDK US,SANDISK CORP,3.94,38000,00988A
285A JP,KIOXIA HOLDINGS CORP,3.52,120000,00988A
MRVL US,MARVELL TECHNOLOGY INC,3.51,200000,00988A
LITE US,LUMENTUM HOLDINGS INC,3.42,55000,00988A
6981 JP,MURATA MANUFACTURING CO LTD,3.37,870000,00988A
IFX GY,INFINEON TECHNOLOGIES AG,3.11,501550,00988A
BE US,BLOOM ENERGY CORP- A,3.11,170000,00988A
2454,聯發科,3.04,350000,00988A
3037,欣興,2.81,1500000,00988A
2383,台光電,2.69,288000,00988A
6787 JP,MEIKO ELECTRONICS CO LTD,2.6,175000,00988A
5706 JP,Mitsui Mining ＆ Smelting Co,2.44,130000,00988A
4062 JP,IBIDEN CO LTD,2.2,275000,00988A
6997 JP,NIPPON CHEMI-CON CORP,2.17,1200000,00988A
VSH US,VISHAY INTERTECHNOLOGY INC,2.09,552429,00988A
CIEN US,CIENA CORP,1.97,52000,00988A
WDC US,WESTERN DIGITAL CORP,1.94,57000,00988A
5801 JP,FURUKAWA ELECTRIC CO LTD,1.93,100000,00988A
2330,台積電,1.83,400000,00988A
5274,信驊,1.6,46000,00988A
ARM US,ARM HOLDINGS PLC,1.59,65518,00988A
3436 JP,SUMCO CORP,1.42,875400,00988A
2308,台達電,1.39,307000,00988A
7826 JP,FURUYA METAL CO LTD,1.3,374300,00988A
3711,日月光投控,1.25,1100000,00988A
AIXA GY,AIXTRON SE,1.24,305000,00988A
6515,穎崴,1.24,80000,00988A
