Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,9.89,11960000,00981A
2383,台光電,9.22,4486000,00981A
2327,國巨*,8.87,25098000,00981A
2454,聯發科,7.14,5037000,00981A
6223,旺矽,5.94,2382000,00981A
2345,智邦,5.86,6334000,00981A
2303,聯電,4.99,86550000,00981A
3037,欣興,4.98,15203000,00981A
3017,奇鋐,4.84,5191000,00981A
6669,緯穎,4.3,2417000,00981A
2368,金像電,3.67,8315000,00981A
8046,南電,3.59,8949000,00981A
2308,台達電,3.54,5052000,00981A
3665,貿聯-KY,3.26,4833848,00981A
6274,台燿,3.12,5160000,00981A
3711,日月光投控,2.94,12742000,00981A
3653,健策,2.62,2267000,00981A
5274,信驊,2.21,379000,00981A
6805,富世達,1.0,1811000,00981A
8210,勤誠,1.0,2267000,00981A
6515,穎崴,0.76,226000,00981A
6187,萬潤,0.46,1334000,00981A
6147,頎邦,0.46,6275000,00981A
6510,精測,0.46,411000,00981A
5439,高技,0.42,3528000,00981A
2449,京元電子,0.39,3427000,00981A
6278,台表科,0.31,4334000,00981A
6271,同欣電,0.28,2966000,00981A
1590,亞德客-KY,0.26,530000,00981A
6191,精成科,0.15,3988000,00981A
3264,欣銓,0.13,1508000,00981A
3376,新日興,0.12,1741000,00981A
4966,譜瑞-KY,0.03,140000,00981A
2002,中鋼,0.03,5163000,00981A
6488,環球晶,0.02,50000,00981A
8996,高力,0.0,1000,00981A
8358,金居,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
1815,富喬,0.0,107000,00981A
3443,創意,0.0,1000,00981A
2439,美律,0.0,1000,00981A
3008,大立光,0.0,1000,00981A
4958,臻鼎-KY,0.0,1000,00981A
2382,廣達,0.0,1000,00981A
3533,嘉澤,0.0,1000,00981A
2313,華通,0.0,1000,00981A
8150,南茂,0.0,1000,00981A
2317,鴻海,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
2330,台積電,18.01,12800000,00403A
2303,聯電,7.36,75000000,00403A
2327,國巨*,6.04,10050000,00403A
3017,奇鋐,5.48,3450000,00403A
3037,欣興,5.0,8960000,00403A
6223,旺矽,4.25,1000000,00403A
2344,華邦電,4.2,39600000,00403A
2383,台光電,3.99,1140000,00403A
2454,聯發科,3.46,1435000,00403A
2345,智邦,3.3,2100000,00403A
2308,台達電,2.9,2430000,00403A
6669,緯穎,2.39,790000,00403A
4958,臻鼎-KY,2.27,6440000,00403A
3711,日月光投控,2.2,5600000,00403A
2368,金像電,2.06,2750000,00403A
6274,台燿,1.75,1700000,00403A
3533,嘉澤,1.55,1240000,00403A
3189,景碩,1.54,3217000,00403A
3653,健策,1.53,780000,00403A
6488,環球晶,1.44,2000000,00403A
3443,創意,1.39,480000,00403A
8996,高力,1.24,1560000,00403A
6515,穎崴,1.14,200000,00403A
7769,鴻勁,1.1,279000,00403A
1303,南亞,0.86,7550000,00403A
2337,旺宏,0.82,10000000,00403A
8358,金居,0.66,1950000,00403A
3529,力旺,0.62,390000,00403A
2360,致茂,0.59,450000,00403A
8046,南電,0.54,795000,00403A
6805,富世達,0.53,570000,00403A
5274,信驊,0.45,45000,00403A
2317,鴻海,0.44,3200000,00403A
3583,辛耘,0.44,900000,00403A
1560,中砂,0.43,1000000,00403A
3211,順達,0.36,1560000,00403A
6196,帆宣,0.34,1000000,00403A
4966,譜瑞-KY,0.34,900000,00403A
6415,矽力*-KY,0.31,900000,00403A
6442,光聖,0.28,300000,00403A
2049,上銀,0.2,1010000,00403A
3665,貿聯-KY,0.19,166000,00403A
6147,頎邦,0.12,1000000,00403A
6239,力成,0.1,500000,00403A
2455,全新,0.09,450000,00403A
