Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,10.21,11840000,00981A
2383,台光電,8.57,4653000,00981A
2454,聯發科,7.1,5131000,00981A
2327,國巨*,6.34,25098000,00981A
3037,欣興,5.53,16971000,00981A
6223,旺矽,5.27,2443000,00981A
2345,智邦,5.2,6334000,00981A
6669,緯穎,4.78,2417000,00981A
8046,南電,4.46,9519000,00981A
3017,奇鋐,4.41,5423000,00981A
2303,聯電,4.32,86550000,00981A
3711,日月光投控,3.85,16327000,00981A
2308,台達電,3.76,5567000,00981A
3665,貿聯-KY,3.67,4833848,00981A
3653,健策,2.85,2267000,00981A
2368,金像電,2.81,8315000,00981A
6274,台燿,2.51,5160000,00981A
5274,信驊,2.5,448900,00981A
6805,富世達,0.94,1881000,00981A
8210,勤誠,0.94,2267000,00981A
2449,京元電子,0.75,7089000,00981A
6187,萬潤,0.51,1334000,00981A
6147,頎邦,0.36,5229000,00981A
4958,臻鼎-KY,0.34,1682000,00981A
6510,精測,0.34,349000,00981A
1590,亞德客-KY,0.27,528000,00981A
6278,台表科,0.26,4334000,00981A
5439,高技,0.24,2646000,00981A
6271,同欣電,0.22,2966000,00981A
6515,穎崴,0.22,93000,00981A
2408,南亞科,0.15,940000,00981A
6191,精成科,0.13,3988000,00981A
3264,欣銓,0.12,1508000,00981A
3376,新日興,0.12,1741000,00981A
4966,譜瑞-KY,0.03,140000,00981A
2002,中鋼,0.03,5163000,00981A
8996,高力,0.0,1000,00981A
8358,金居,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
3443,創意,0.0,1000,00981A
2439,美律,0.0,1000,00981A
3008,大立光,0.0,1000,00981A
2382,廣達,0.0,1000,00981A
3533,嘉澤,0.0,1000,00981A
6488,環球晶,0.0,1000,00981A
2313,華通,0.0,1000,00981A
8150,南茂,0.0,1000,00981A
2317,鴻海,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
2330,台積電,17.34,12200000,00403A
2303,聯電,6.25,76000000,00403A
3017,奇鋐,4.63,3450000,00403A
2344,華邦電,4.05,40000000,00403A
2383,台光電,4.04,1330000,00403A
3037,欣興,4.04,7530000,00403A
2454,聯發科,3.94,1730000,00403A
6223,旺矽,3.55,1000000,00403A
2308,台達電,3.25,2920000,00403A
2345,智邦,3.06,2260000,00403A
6669,緯穎,2.57,790000,00403A
2327,國巨*,2.5,6000000,00403A
3711,日月光投控,2.49,6400000,00403A
4958,臻鼎-KY,2.3,6934000,00403A
3653,健策,1.81,874000,00403A
6488,環球晶,1.73,2350000,00403A
3189,景碩,1.52,3217000,00403A
3533,嘉澤,1.48,1240000,00403A
6274,台燿,1.35,1680000,00403A
8046,南電,1.35,1750000,00403A
3443,創意,1.32,510000,00403A
1303,南亞,1.32,10700000,00403A
2368,金像電,1.15,2060000,00403A
7769,鴻勁,1.14,300000,00403A
8996,高力,1.02,1600000,00403A
5274,信驊,1.01,109500,00403A
2360,致茂,0.96,760000,00403A
2337,旺宏,0.8,10000000,00403A
3665,貿聯-KY,0.61,490000,00403A
6515,穎崴,0.57,149000,00403A
6805,富世達,0.51,620000,00403A
2317,鴻海,0.48,3200000,00403A
3211,順達,0.47,2000000,00403A
8358,金居,0.43,1750000,00403A
3583,辛耘,0.41,900000,00403A
6239,力成,0.33,1900000,00403A
1560,中砂,0.31,750000,00403A
4966,譜瑞-KY,0.29,800000,00403A
6415,矽力*-KY,0.26,900000,00403A
2049,上銀,0.19,1010000,00403A
6442,光聖,0.18,225000,00403A
3008,大立光,0.14,60000,00403A
2404,漢唐,0.13,180000,00403A
3264,欣銓,0.08,600000,00403A
2455,全新,0.06,336000,00403A
6285,啟碁,0.04,250000,00403A
8299,群聯,0.0,1000,00403A
6196,帆宣,0.0,1000,00403A
6147,頎邦,0.0,1000,00403A
5347,世界,0.0,1000,00403A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),6.16,205000,00988A
