Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,9.9,11960000,00981A
2383,台光電,8.13,4486000,00981A
2454,聯發科,7.09,4649000,00981A
2327,國巨*,5.86,19513000,00981A
2345,智邦,5.5,6334000,00981A
2308,台達電,5.31,6572000,00981A
6669,緯穎,4.63,2492000,00981A
6223,旺矽,4.59,2169000,00981A
3017,奇鋐,4.5,5191000,00981A
2368,金像電,4.33,8315000,00981A
3037,欣興,4.04,12466000,00981A
3665,貿聯-KY,3.72,4703848,00981A
3711,日月光投控,3.55,17948000,00981A
8046,南電,3.37,10828000,00981A
2303,聯電,3.2,73690000,00981A
3653,健策,3.16,2267000,00981A
6274,台燿,2.62,4763000,00981A
5274,信驊,2.61,422000,00981A
6515,穎崴,1.32,442000,00981A
8210,勤誠,1.2,2267000,00981A
6805,富世達,1.13,1761000,00981A
6510,精測,1.09,930000,00981A
2317,鴻海,0.71,7307000,00981A
3533,嘉澤,0.68,852000,00981A
6187,萬潤,0.52,1334000,00981A
2404,漢唐,0.51,1200000,00981A
6147,頎邦,0.48,5775000,00981A
8996,高力,0.46,1034000,00981A
5439,高技,0.46,3528000,00981A
4966,譜瑞-KY,0.4,1642000,00981A
8150,南茂,0.38,11635000,00981A
2449,京元電子,0.36,3645000,00981A
6278,台表科,0.26,3734000,00981A
3443,創意,0.25,167000,00981A
1590,亞德客-KY,0.25,530000,00981A
8358,金居,0.2,980000,00981A
6191,精成科,0.14,3988000,00981A
3376,新日興,0.14,1741000,00981A
6271,同欣電,0.06,686000,00981A
2002,中鋼,0.04,5163000,00981A
2313,華通,0.03,329000,00981A
1319,東陽,0.02,511000,00981A
3264,欣銓,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
1815,富喬,0.0,107000,00981A
2439,美律,0.0,18000,00981A
3008,大立光,0.0,1000,00981A
2382,廣達,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
2330,台積電,18.55,14200000,00403A
2303,聯電,4.67,68000000,00403A
2327,國巨*,4.63,9760000,00403A
3037,欣興,4.59,8960000,00403A
3017,奇鋐,4.44,3250000,00403A
2368,金像電,3.87,4700000,00403A
2383,台光電,3.86,1350000,00403A
3711,日月光投控,3.78,12101000,00403A
2344,華邦電,3.11,36000000,00403A
2308,台達電,3.1,2430000,00403A
6223,旺矽,2.91,870000,00403A
2345,智邦,2.88,2100000,00403A
2454,聯發科,2.82,1170000,00403A
6669,緯穎,2.32,790000,00403A
3653,健策,1.83,830000,00403A
4958,臻鼎-KY,1.6,5492000,00403A
3533,嘉澤,1.56,1240000,00403A
3665,貿聯-KY,1.36,1090000,00403A
6274,台燿,1.32,1520000,00403A
2337,旺宏,1.28,16350000,00403A
7769,鴻勁,1.11,279000,00403A
2360,致茂,1.08,840000,00403A
3443,創意,1.0,430000,00403A
8996,高力,0.94,1334000,00403A
3081,聯亞,0.94,720000,00403A
6442,光聖,0.91,830000,00403A
5347,世界,0.88,9911000,00403A
6515,穎崴,0.78,165000,00403A
6147,頎邦,0.73,5600000,00403A
3529,力旺,0.67,390000,00403A
6488,環球晶,0.67,1497000,00403A
6805,富世達,0.58,570000,00403A
8210,勤誠,0.57,680000,00403A
8358,金居,0.55,1710000,00403A
3189,景碩,0.53,1380000,00403A
8046,南電,0.53,1080000,00403A
2317,鴻海,0.49,3200000,00403A
8299,群聯,0.44,350000,00403A
5274,信驊,0.44,45000,00403A
3583,辛耘,0.41,900000,00403A
4966,譜瑞-KY,0.35,900000,00403A
4979,華星光,0.34,1155000,00403A
1303,南亞,0.29,5300000,00403A
3105,穩懋,0.26,957000,00403A
6196,帆宣,0.25,870000,00403A
2049,上銀,0.19,1010000,00403A
2455,全新,0.09,450000,00403A
1560,中砂,0.03,78000,00403A
3044,健鼎,0.0,1000,00403A
2481,強茂,0.0,1000,00403A
009150 KS,Samsung Electro-Mechanics co(009150 ks),6.33,80000,00988A
MU US,MICRON TECHNOLOGY INC,5.86,105000,00988A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),4.97,175000,00988A
285A JP,KIOXIA HOLDINGS CORP,4.27,150000,00988A
SNDK US,SANDISK CORP,3.83,39000,00988A
2454,聯發科,3.46,410000,00988A
MRVL US,MARVELL TECHNOLOGY INC,3.18,200000,00988A
6981 JP,MURATA MANUFACTURING CO LTD,3.14,870000,00988A
LITE US,LUMENTUM HOLDINGS INC,3.04,62000,00988A
2383,台光電,2.96,310000,00988A
IFX GY,INFINEON TECHNOLOGIES AG,2.91,557550,00988A
3037,欣興,2.74,1500000,00988A
BE US,BLOOM ENERGY CORP- A,2.63,170000,00988A
VSH US,VISHAY INTERTECHNOLOGY INC,2.54,725429,00988A
6787 JP,MEIKO ELECTRONICS CO LTD,2.24,175000,00988A
WDC US,WESTERN DIGITAL CORP,2.22,72000,00988A
6997 JP,NIPPON CHEMI-CON CORP,2.07,1215100,00988A
5706 JP,Mitsui Mining ＆ Smelting Co,1.91,130000,00988A
4062 JP,IBIDEN CO LTD,1.91,275000,00988A
2330,台積電,1.74,400000,00988A
NOK US,NOKIA CORP-SPON ADR,1.74,2100000,00988A
STM US,STMICROELECTRONICS NV-NY SHS,1.64,375000,00988A
6976 JP,TAIYO YUDEN CO LTD,1.61,240000,00988A
2308,台達電,1.59,350000,00988A
5274,信驊,1.55,46000,00988A
AIXA GY,AIXTRON SE,1.44,380000,00988A
6963 JP,ROHM CO LTD,1.39,710000,00988A
6515,穎崴,1.3,80000,00988A
ARM US,ARM HOLDINGS PLC,1.27,65518,00988A
3711,日月光投控,1.18,1100000,00988A
7826 JP,FURUYA METAL CO LTD,1.17,374300,00988A
3436 JP,SUMCO CORP,1.14,875400,00988A
CRWD US,CROWDSTRIKE HOLDINGS INC - A,1.08,28000,00988A
603256 CH,GRACE FABRIC TECHNOLOGY CO-A,1.06,580000,00988A
3017,奇鋐,1.03,215000,00988A
6223,旺矽,1.0,90000,00988A
NVDA US,NVIDIA CORP(輝達公司),0.93,75000,00988A
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,0.9,380000,00988A
2360,致茂,0.9,200000,00988A
SOI FP,S.O.I.T.E.C.,0.87,90000,00988A
5801 JP,FURUKAWA ELECTRIC CO LTD,0.87,50000,00988A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,0.84,60000,00988A
DDOG US,DATADOG INC - CLASS A,0.81,60000,00988A
COHR US,COHERENT INC,0.81,38000,00988A
6920 JP,LASERTEC CORP,0.75,50000,00988A
6274,台燿,0.7,230000,00988A
ORCL US,ORACLE CORP,0.61,50000,00988A
GLW US,CORNING INC,0.58,56000,00988A
HOT GY,HOCHTIEF AG,0.57,17918,00988A
7769,鴻勁,0.47,36000,00988A
BESI NA,BE SEMICONDUCTOR INDUSTRIES,0.45,23000,00988A
AXTI US,AXT INC,0.42,90000,00988A
MU US,MICRON TECHNOLOGY INC,5.84,79671,00990A
SNDK US,SANDISK CORP,4.75,36813,00990A
LITE US,LUMENTUM HOLDINGS INC,4.57,70905,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,4.46,43920,00990A
2308,台達電,4.45,744000,00990A
285A JP,KIOXIA HOLDINGS CORP,4.4,117700,00990A
MRVL US,MARVELL TECHNOLOGY INC,3.61,172700,00990A
