Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,10.0,11960000,00981A
2383,台光電,8.71,4486000,00981A
2327,國巨*,8.48,23892000,00981A
2454,聯發科,7.23,4861000,00981A
2345,智邦,5.48,6334000,00981A
6223,旺矽,4.88,2279000,00981A
2308,台達電,4.46,6222000,00981A
3037,欣興,4.46,13307000,00981A
3017,奇鋐,4.18,5191000,00981A
2303,聯電,4.12,77390000,00981A
6669,緯穎,4.03,2492000,00981A
3711,日月光投控,4.03,17948000,00981A
2368,金像電,3.86,8315000,00981A
3665,貿聯-KY,3.2,4833848,00981A
6274,台燿,3.2,5058000,00981A
3653,健策,2.9,2267000,00981A
5274,信驊,2.71,422000,00981A
8046,南電,2.57,8917000,00981A
6805,富世達,1.1,1811000,00981A
6515,穎崴,1.1,348000,00981A
6510,精測,1.09,930000,00981A
8210,勤誠,1.03,2267000,00981A
2449,京元電子,0.73,6484000,00981A
3533,嘉澤,0.66,852000,00981A
2317,鴻海,0.65,7307000,00981A
6147,頎邦,0.58,6275000,00981A
6187,萬潤,0.56,1334000,00981A
8150,南茂,0.44,11635000,00981A
5439,高技,0.39,3528000,00981A
4966,譜瑞-KY,0.38,1642000,00981A
6278,台表科,0.3,4334000,00981A
6271,同欣電,0.26,2966000,00981A
1590,亞德客-KY,0.25,530000,00981A
8358,金居,0.23,980000,00981A
8996,高力,0.18,354000,00981A
6191,精成科,0.14,3988000,00981A
6488,環球晶,0.13,350000,00981A
3264,欣銓,0.12,1508000,00981A
3376,新日興,0.12,1741000,00981A
2002,中鋼,0.03,5163000,00981A
3661,世芯-KY,0.0,1000,00981A
1815,富喬,0.0,107000,00981A
3443,創意,0.0,1000,00981A
2439,美律,0.0,18000,00981A
3008,大立光,0.0,1000,00981A
4958,臻鼎-KY,0.0,1000,00981A
2382,廣達,0.0,1000,00981A
2313,華通,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
2330,台積電,18.14,12900000,00403A
2303,聯電,6.49,72400000,00403A
2327,國巨*,5.99,10050000,00403A
3037,欣興,5.04,8960000,00403A
2344,華邦電,4.82,38800000,00403A
3017,奇鋐,4.41,3250000,00403A
2383,台光電,4.4,1350000,00403A
2368,金像電,3.67,4700000,00403A
2454,聯發科,3.3,1320000,00403A
6223,旺矽,3.24,900000,00403A
2345,智邦,3.05,2100000,00403A
2308,台達電,2.93,2430000,00403A
4958,臻鼎-KY,2.24,6440000,00403A
6669,緯穎,2.15,790000,00403A
6274,台燿,1.81,1700000,00403A
3653,健策,1.79,830000,00403A
2337,旺宏,1.7,16350000,00403A
3711,日月光投控,1.7,4500000,00403A
3533,嘉澤,1.61,1240000,00403A
8996,高力,1.31,1502000,00403A
6488,環球晶,1.25,2000000,00403A
3443,創意,1.15,430000,00403A
7769,鴻勁,1.08,279000,00403A
6515,穎崴,1.06,200000,00403A
5347,世界,1.06,9911000,00403A
6147,頎邦,0.87,5600000,00403A
6442,光聖,0.78,670000,00403A
8358,金居,0.75,1950000,00403A
3189,景碩,0.7,1572000,00403A
3529,力旺,0.69,390000,00403A
1303,南亞,0.64,7550000,00403A
6805,富世達,0.58,570000,00403A
2360,致茂,0.58,450000,00403A
3665,貿聯-KY,0.56,500000,00403A
8046,南電,0.52,1080000,00403A
5274,信驊,0.49,45000,00403A
3081,聯亞,0.48,360000,00403A
2317,鴻海,0.48,3200000,00403A
3583,辛耘,0.45,900000,00403A
3211,順達,0.4,1560000,00403A
4966,譜瑞-KY,0.35,900000,00403A
6415,矽力*-KY,0.34,900000,00403A
1560,中砂,0.32,800000,00403A
6196,帆宣,0.31,1000000,00403A
2049,上銀,0.19,1010000,00403A
4979,華星光,0.19,600000,00403A
2455,全新,0.1,450000,00403A
8299,群聯,0.0,1000,00403A
8210,勤誠,0.0,1000,00403A
3105,穩懋,0.0,1000,00403A
MU US,MICRON TECHNOLOGY INC,6.69,116000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),5.87,80000,00988A
