Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,9.63,11960000,00981A
2383,台光電,7.94,4486000,00981A
2454,聯發科,7.27,4649000,00981A
2308,台達電,5.55,6572000,00981A
2345,智邦,5.48,6334000,00981A
2327,國巨*,5.29,18313000,00981A
3017,奇鋐,4.62,5191000,00981A
6669,緯穎,4.62,2492000,00981A
6223,旺矽,4.46,2169000,00981A
2368,金像電,4.34,8315000,00981A
3037,欣興,4.22,12466000,00981A
3711,日月光投控,3.57,17948000,00981A
3665,貿聯-KY,3.54,4703848,00981A
8046,南電,3.46,10828000,00981A
2303,聯電,3.28,73690000,00981A
3653,健策,3.12,2267000,00981A
5274,信驊,2.63,422000,00981A
6274,台燿,2.62,4643000,00981A
6515,穎崴,1.33,442000,00981A
6805,富世達,1.2,1761000,00981A
8210,勤誠,1.2,2267000,00981A
6510,精測,1.1,930000,00981A
2317,鴻海,0.71,7307000,00981A
3533,嘉澤,0.7,852000,00981A
6187,萬潤,0.53,1334000,00981A
6147,頎邦,0.51,5775000,00981A
2404,漢唐,0.5,1200000,00981A
8996,高力,0.48,1034000,00981A
5439,高技,0.45,3528000,00981A
4966,譜瑞-KY,0.4,1642000,00981A
8150,南茂,0.39,11635000,00981A
2449,京元電子,0.37,3645000,00981A
6278,台表科,0.26,3734000,00981A
3443,創意,0.25,167000,00981A
1590,亞德客-KY,0.24,530000,00981A
8358,金居,0.21,980000,00981A
6191,精成科,0.14,3988000,00981A
3376,新日興,0.14,1741000,00981A
6271,同欣電,0.06,686000,00981A
2382,廣達,0.06,422000,00981A
2002,中鋼,0.03,5163000,00981A
2313,華通,0.03,329000,00981A
1319,東陽,0.02,511000,00981A
3264,欣銓,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
1815,富喬,0.0,107000,00981A
2439,美律,0.0,18000,00981A
3008,大立光,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
2330,台積電,17.92,14200000,00403A
2303,聯電,4.75,68000000,00403A
3037,欣興,4.75,8960000,00403A
3017,奇鋐,4.53,3250000,00403A
2327,國巨*,3.96,8760000,00403A
2368,金像電,3.85,4700000,00403A
3711,日月光投控,3.77,12101000,00403A
2383,台光電,3.74,1350000,00403A
2308,台達電,3.21,2430000,00403A
2344,華邦電,3.08,36000000,00403A
2345,智邦,2.85,2100000,00403A
2454,聯發科,2.72,1110000,00403A
6223,旺矽,2.67,830000,00403A
6669,緯穎,2.29,790000,00403A
3653,健策,1.79,830000,00403A
4958,臻鼎-KY,1.64,5492000,00403A
3533,嘉澤,1.59,1240000,00403A
2337,旺宏,1.3,16350000,00403A
3665,貿聯-KY,1.29,1090000,00403A
6274,台燿,1.26,1420000,00403A
2360,致茂,1.1,840000,00403A
7769,鴻勁,1.06,279000,00403A
3443,創意,1.01,430000,00403A
3081,聯亞,0.98,720000,00403A
6442,光聖,0.95,830000,00403A
8996,高力,0.9,1234000,00403A
5347,世界,0.87,9911000,00403A
6515,穎崴,0.78,165000,00403A
6147,頎邦,0.77,5600000,00403A
3529,力旺,0.67,390000,00403A
6488,環球晶,0.66,1497000,00403A
6805,富世達,0.61,570000,00403A
8358,金居,0.57,1710000,00403A
8210,勤誠,0.56,680000,00403A
3189,景碩,0.54,1380000,00403A
8046,南電,0.54,1080000,00403A
2317,鴻海,0.49,3200000,00403A
8299,群聯,0.45,350000,00403A
5274,信驊,0.44,45000,00403A
3583,辛耘,0.43,900000,00403A
4979,華星光,0.37,1200000,00403A
4966,譜瑞-KY,0.34,900000,00403A
1303,南亞,0.29,5300000,00403A
3105,穩懋,0.26,957000,00403A
6196,帆宣,0.25,870000,00403A
2049,上銀,0.19,1010000,00403A
2455,全新,0.1,450000,00403A
3044,健鼎,0.05,200000,00403A
1560,中砂,0.03,78000,00403A
2481,強茂,0.0,1000,00403A
MU US,MICRON TECHNOLOGY INC,5.6,97000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),5.35,80000,00988A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),5.22,175000,00988A
285A JP,KIOXIA HOLDINGS CORP,3.95,145000,00988A
SNDK US,SANDISK CORP,3.79,38000,00988A
MRVL US,MARVELL TECHNOLOGY INC,3.51,200000,00988A
LITE US,LUMENTUM HOLDINGS INC,3.38,62000,00988A
IFX GY,INFINEON TECHNOLOGIES AG,3.05,557550,00988A
2454,聯發科,2.94,375000,00988A
6981 JP,MURATA MANUFACTURING CO LTD,2.88,870000,00988A
2383,台光電,2.64,288000,00988A
3037,欣興,2.63,1500000,00988A
BE US,BLOOM ENERGY CORP- A,2.62,170000,00988A
VSH US,VISHAY INTERTECHNOLOGY INC,2.52,725429,00988A
WDC US,WESTERN DIGITAL CORP,2.31,72000,00988A
6787 JP,MEIKO ELECTRONICS CO LTD,2.25,175000,00988A
6997 JP,NIPPON CHEMI-CON CORP,2.06,1200000,00988A
5706 JP,Mitsui Mining ＆ Smelting Co,2.04,130000,00988A
NOK US,NOKIA CORP-SPON ADR,1.86,2100000,00988A
4062 JP,IBIDEN CO LTD,1.78,275000,00988A
2330,台積電,1.77,400000,00988A
5801 JP,FURUKAWA ELECTRIC CO LTD,1.72,100000,00988A
STM US,STMICROELECTRONICS NV-NY SHS,1.71,375000,00988A
5274,信驊,1.55,46000,00988A
AIXA GY,AIXTRON SE,1.5,380000,00988A
CIEN US,CIENA CORP,1.48,52000,00988A
ARM US,ARM HOLDINGS PLC,1.38,65518,00988A
2308,台達電,1.33,307000,00988A
6963 JP,ROHM CO LTD,1.3,710000,00988A
6515,穎崴,1.29,80000,00988A
7826 JP,FURUYA METAL CO LTD,1.19,374300,00988A
3436 JP,SUMCO CORP,1.17,875400,00988A
3711,日月光投控,1.14,1100000,00988A
CRWD US,CROWDSTRIKE HOLDINGS INC - A,1.12,28000,00988A
3017,奇鋐,1.06,215000,00988A
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,1.01,380000,00988A
SOI FP,S.O.I.T.E.C.,0.99,90000,00988A
603256 CH,GRACE FABRIC TECHNOLOGY CO-A,0.98,580000,00988A
6223,旺矽,0.95,90000,00988A
NVDA US,NVIDIA CORP(輝達公司),0.95,75000,00988A
2360,致茂,0.94,200000,00988A
DDOG US,DATADOG INC - CLASS A,0.85,60000,00988A
COHR US,COHERENT INC,0.83,34000,00988A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,0.81,60000,00988A
6920 JP,LASERTEC CORP,0.74,50000,00988A
HOT GY,HOCHTIEF AG,0.69,20000,00988A
6274,台燿,0.68,230000,00988A
ORCL US,ORACLE CORP,0.64,50000,00988A
GLW US,CORNING INC,0.64,56000,00988A
AXTI US,AXT INC,0.5,90000,00988A
7769,鴻勁,0.49,36000,00988A
MU US,MICRON TECHNOLOGY INC,6.04,79671,00990A
LITE US,LUMENTUM HOLDINGS INC,5.07,70905,00990A
SNDK US,SANDISK CORP,4.83,36813,00990A
2308,台達電,4.24,744000,00990A
285A JP,KIOXIA HOLDINGS CORP,4.22,117700,00990A
MRVL US,MARVELL TECHNOLOGY INC,3.98,172700,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,3.81,43920,00990A
AMD US,ADVANCED MICRO DEVICES,3.59,91679,00990A
2330,台積電,2.96,511000,00990A
BE US,BLOOM ENERGY CORP- A,2.5,123500,00990A
6976 JP,TAIYO YUDEN CO LTD,2.36,316000,00990A
IFX GR,INFINEON TECHNOLOGIES AG,2.34,326919,00990A
SNOW US,SNOWFLAKE INC,2.13,111000,00990A
6787 JP,MEIKO ELECTRONICS CO LTD,2.01,118800,00990A
AIXA GR,AIXTRON SE,1.79,344838,00990A
3037,欣興,1.78,773000,00990A
2383,台光電,1.74,144000,00990A
4062 JP,IBIDEN CO LTD,1.7,200000,00990A
6981 JP,MURATA MANUFACTURING CO LTD,1.64,377400,00990A
COHR US,COHERENT CORP,1.59,49560,00990A
ORCL US,ORACLE CORP,1.59,93700,00990A
000660 KP,SK HYNIX INC,1.57,15788,00990A
5706 JP,MITSUI KINZOKU CO LTD,1.55,75200,00990A
STM US,STMICROELECTRONICS NV-NY SHS,1.53,254800,00990A
WDC US,WESTERN DIGITAL CORP,1.53,36262,00990A
ARM US,ARM HOLDINGS PLC-ADR,1.45,52242,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,1.42,73282,00990A
2454,聯發科,1.37,133000,00990A
STX US,SEAGATE TECHNOLOGY HOLDINGS,1.29,18360,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.25,604000,00990A
WOLF US,WOLFSPEED INC,1.23,277800,00990A
SMTC US,SEMTECH CORP,1.22,96600,00990A
VSH US,VISHAY INTERTECHNOLOGY INC,1.22,267800,00990A
SOI FP,S.O.I.T.E.C.,1.1,76183,00990A
6997 JP,NIPPON CHEMI-CON CORP,1.08,479600,00990A
NOK US,NOKIA CORP-SPON ADR,1.05,901410,00990A
NVTS US,NAVITAS SEMICONDUCTOR CORP,1.05,537686,00990A
6274,台燿,1.04,268000,00990A
5347,世界,0.99,2498000,00990A
5801 JP,FURUKAWA ELECTRIC CO LTD,0.97,42800,00990A
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,0.92,263100,00990A
CIEN US,CIENA CORP,0.91,24442,00990A
2345,智邦,0.85,139000,00990A
3017,奇鋐,0.84,130000,00990A
VICR US,VICOR CORP,0.83,37700,00990A
DIOD US,DIODES INC,0.8,95200,00990A
NVDA US,NVIDIA CORP,0.78,46650,00990A
3443,創意,0.65,60000,00990A
AEHR US,AEHR TEST SYSTEMS,0.65,85500,00990A
2360,致茂,0.64,103000,00990A
NBIS US,NEBIUS GROUP NV,0.6,34406,00990A
3665,貿聯-KY,0.58,110000,00990A
4958,臻鼎-KY,0.47,363000,00990A
5274,信驊,0.44,10000,00990A
2330,台積電,8.28,1706000,00992A
2383,台光電,6.01,563000,00992A
