Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,10.03,11960000,00981A
2383,台光電,7.62,4486000,00981A
2454,聯發科,6.64,4263000,00981A
2308,台達電,5.6,6572000,00981A
2345,智邦,5.5,6231000,00981A
3017,奇鋐,4.95,5191000,00981A
2327,國巨*,4.79,18313000,00981A
6669,緯穎,4.77,2437000,00981A
6223,旺矽,4.63,2169000,00981A
3037,欣興,4.26,12466000,00981A
3711,日月光投控,3.74,17948000,00981A
2368,金像電,3.69,7769000,00981A
3665,貿聯-KY,3.56,4703848,00981A
8046,南電,3.34,10828000,00981A
2303,聯電,3.15,71690000,00981A
3653,健策,2.97,2267000,00981A
5274,信驊,2.71,422000,00981A
6274,台燿,2.62,4400000,00981A
6515,穎崴,1.34,442000,00981A
6805,富世達,1.23,1761000,00981A
6510,精測,1.15,930000,00981A
8210,勤誠,1.08,2167000,00981A
2382,廣達,0.77,5441000,00981A
2317,鴻海,0.75,7307000,00981A
3533,嘉澤,0.72,852000,00981A
6147,頎邦,0.55,5775000,00981A
6187,萬潤,0.52,1334000,00981A
2404,漢唐,0.52,1200000,00981A
5439,高技,0.45,3528000,00981A
4966,譜瑞-KY,0.44,1642000,00981A
8996,高力,0.41,1034000,00981A
2449,京元電子,0.41,3645000,00981A
8150,南茂,0.41,11635000,00981A
6278,台表科,0.28,3734000,00981A
3443,創意,0.26,167000,00981A
1590,亞德客-KY,0.24,530000,00981A
3008,大立光,0.22,161000,00981A
8358,金居,0.19,980000,00981A
6191,精成科,0.14,3988000,00981A
3376,新日興,0.13,1741000,00981A
6271,同欣電,0.06,686000,00981A
2002,中鋼,0.03,5163000,00981A
2313,華通,0.03,329000,00981A
1319,東陽,0.02,511000,00981A
3264,欣銓,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
1815,富喬,0.0,107000,00981A
2439,美律,0.0,18000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
2330,台積電,18.21,14200000,00403A
3017,奇鋐,4.73,3250000,00403A
3037,欣興,4.68,8960000,00403A
2303,聯電,4.57,68000000,00403A
3711,日月光投控,3.86,12101000,00403A
2383,台光電,3.51,1350000,00403A
2327,國巨*,3.5,8760000,00403A
2344,華邦電,3.47,36000000,00403A
2368,金像電,3.41,4700000,00403A
2308,台達電,2.93,2250000,00403A
2345,智邦,2.78,2060000,00403A
2454,聯發科,2.5,1050000,00403A
6223,旺矽,2.41,740000,00403A
6669,緯穎,2.37,790000,00403A
8046,南電,1.68,3550000,00403A
3653,健策,1.66,830000,00403A
3533,嘉澤,1.6,1240000,00403A
4958,臻鼎-KY,1.45,5492000,00403A
2337,旺宏,1.38,16350000,00403A
3665,貿聯-KY,1.26,1090000,00403A
2360,致茂,1.18,840000,00403A
7769,鴻勁,1.11,279000,00403A
6274,台燿,1.09,1200000,00403A
3443,創意,1.02,430000,00403A
3081,聯亞,1.0,720000,00403A
8299,群聯,0.97,700000,00403A
6442,光聖,0.96,830000,00403A
5347,世界,0.87,9911000,00403A
6515,穎崴,0.77,165000,00403A
3529,力旺,0.74,390000,00403A
6147,頎邦,0.73,5000000,00403A
8996,高力,0.7,1169000,00403A
6488,環球晶,0.7,1497000,00403A
6805,富世達,0.61,570000,00403A
8358,金居,0.52,1710000,00403A
8210,勤誠,0.52,680000,00403A
3189,景碩,0.51,1380000,00403A
2317,鴻海,0.5,3200000,00403A
5274,信驊,0.44,45000,00403A
3583,辛耘,0.42,900000,00403A
4979,華星光,0.38,1200000,00403A
4966,譜瑞-KY,0.37,900000,00403A
3044,健鼎,0.28,1000000,00403A
3105,穩懋,0.25,957000,00403A
6196,帆宣,0.24,870000,00403A
1303,南亞,0.21,3600000,00403A
2049,上銀,0.19,1010000,00403A
2455,全新,0.1,450000,00403A
2481,強茂,0.09,1100000,00403A
1560,中砂,0.03,78000,00403A
MU US,MICRON TECHNOLOGY INC,5.83,91000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),4.86,71000,00988A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),4.67,145000,00988A
SNDK US,SANDISK CORP,4.13,38000,00988A
285A JP,KIOXIA HOLDINGS CORP,3.91,135000,00988A
MRVL US,MARVELL TECHNOLOGY INC,3.58,200000,00988A
LITE US,LUMENTUM HOLDINGS INC,3.45,62000,00988A
6981 JP,MURATA MANUFACTURING CO LTD,3.36,870000,00988A
IFX GY,INFINEON TECHNOLOGIES AG,3.04,501550,00988A
2454,聯發科,3.0,350000,00988A
BE US,BLOOM ENERGY CORP- A,2.9,170000,00988A
3037,欣興,2.83,1500000,00988A
2383,台光電,2.63,288000,00988A
VSH US,VISHAY INTERTECHNOLOGY INC,2.55,672429,00988A
6787 JP,MEIKO ELECTRONICS CO LTD,2.41,175000,00988A
5706 JP,Mitsui Mining ＆ Smelting Co,2.3,130000,00988A
4062 JP,IBIDEN CO LTD,2.24,275000,00988A
6997 JP,NIPPON CHEMI-CON CORP,2.15,1200000,00988A
WDC US,WESTERN DIGITAL CORP,2.01,57000,00988A
5801 JP,FURUKAWA ELECTRIC CO LTD,1.97,100000,00988A
CIEN US,CIENA CORP,1.91,52000,00988A
2330,台積電,1.83,400000,00988A
NOK US,NOKIA CORP-SPON ADR,1.69,1700000,00988A
ARM US,ARM HOLDINGS PLC,1.6,65518,00988A
5274,信驊,1.56,46000,00988A
6963 JP,ROHM CO LTD,1.48,710000,00988A
3436 JP,SUMCO CORP,1.45,875400,00988A
2308,台達電,1.42,307000,00988A
3711,日月光投控,1.28,1100000,00988A
7826 JP,FURUYA METAL CO LTD,1.27,374300,00988A
AIXA GY,AIXTRON SE,1.27,305000,00988A
6515,穎崴,1.24,80000,00988A
3017,奇鋐,1.16,215000,00988A
SOI FP,S.O.I.T.E.C.,1.03,90000,00988A
CRWD US,CROWDSTRIKE HOLDINGS INC - A,1.02,23000,00988A
6223,旺矽,1.0,90000,00988A
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,0.98,270000,00988A
NVDA US,NVIDIA CORP(輝達公司),0.96,75000,00988A
STM US,STMICROELECTRONICS NV-NY SHS,0.85,180000,00988A
COHR US,COHERENT INC,0.84,34000,00988A
603256 CH,GRACE FABRIC TECHNOLOGY CO-A,0.78,450000,00988A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,0.76,60000,00988A
6274,台燿,0.74,230000,00988A
ORCL US,ORACLE CORP,0.68,50000,00988A
HOT GY,HOCHTIEF AG,0.68,20000,00988A
DDOG US,DATADOG INC - CLASS A,0.67,45000,00988A
GLW US,CORNING INC,0.67,56000,00988A
AXTI US,AXT INC,0.57,90000,00988A
2360,致茂,0.53,110000,00988A
7769,鴻勁,0.51,36000,00988A
MU US,MICRON TECHNOLOGY INC,6.5,79671,00990A
SNDK US,SANDISK CORP,5.1,36813,00990A
LITE US,LUMENTUM HOLDINGS INC,5.03,70905,00990A
2308,台達電,4.4,744000,00990A
285A JP,KIOXIA HOLDINGS CORP,4.35,117700,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,3.94,43920,00990A
AMD US,ADVANCED MICRO DEVICES,3.76,91679,00990A
2330,台積電,2.98,511000,00990A
MRVL US,MARVELL TECHNOLOGY INC,2.87,125800,00990A
BE US,BLOOM ENERGY CORP- A,2.68,123500,00990A
IFX GR,INFINEON TECHNOLOGIES AG,2.52,326919,00990A
6976 JP,TAIYO YUDEN CO LTD,2.51,316000,00990A
6787 JP,MEIKO ELECTRONICS CO LTD,2.09,118800,00990A
4062 JP,IBIDEN CO LTD,2.08,200000,00990A
3037,欣興,1.86,773000,00990A
6981 JP,MURATA MANUFACTURING CO LTD,1.86,377400,00990A
000660 KP,SK HYNIX INC,1.84,15788,00990A
AIXA GR,AIXTRON SE,1.82,344838,00990A
GLW US,CORNING INC,1.71,112595,00990A
5706 JP,MITSUI KINZOKU CO LTD,1.7,75200,00990A
2383,台光電,1.67,144000,00990A
ARM US,ARM HOLDINGS PLC-ADR,1.63,52242,00990A
WDC US,WESTERN DIGITAL CORP,1.63,36262,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,1.48,73282,00990A
2454,聯發科,1.45,133000,00990A
SNOW US,SNOWFLAKE INC,1.43,78500,00990A
STX US,SEAGATE TECHNOLOGY HOLDINGS,1.31,18360,00990A
WOLF US,WOLFSPEED INC,1.3,277800,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.27,555900,00990A
NVTS US,NAVITAS SEMICONDUCTOR CORP,1.25,537686,00990A
SMTC US,SEMTECH CORP,1.19,96600,00990A
CIEN US,CIENA CORP,1.15,24442,00990A
NOK US,NOKIA CORP-SPON ADR,1.14,901410,00990A
ORCL US,ORACLE CORP,1.13,64800,00990A
SOI FP,S.O.I.T.E.C.,1.11,76183,00990A
6274,台燿,1.09,268000,00990A
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,1.09,236500,00990A
5801 JP,FURUKAWA ELECTRIC CO LTD,1.08,42800,00990A
COHR US,COHERENT CORP,1.05,33200,00990A
5347,世界,1.01,2498000,00990A
STM US,STMICROELECTRONICS NV-NY SHS,1.01,167500,00990A
6997 JP,NIPPON CHEMI-CON CORP,1.0,436700,00990A
VICR US,VICOR CORP,0.94,37700,00990A
3017,奇鋐,0.89,130000,00990A
2345,智邦,0.86,139000,00990A
DIOD US,DIODES INC,0.84,95200,00990A
NVDA US,NVIDIA CORP,0.76,46650,00990A
AEHR US,AEHR TEST SYSTEMS,0.74,85500,00990A
3443,創意,0.66,60000,00990A
NBIS US,NEBIUS GROUP NV,0.65,34406,00990A
2360,致茂,0.63,103000,00990A
4958,臻鼎-KY,0.45,363000,00990A
5274,信驊,0.43,10000,00990A
7826 JP,FURUYA METAL CO LTD,0.34,77400,00990A
2330,台積電,8.38,1706000,00992A
