Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,10.77,11960000,00981A
2383,台光電,8.86,4597000,00981A
2327,國巨*,8.38,25098000,00981A
2454,聯發科,7.63,5131000,00981A
2345,智邦,5.74,6334000,00981A
6223,旺矽,5.55,2382000,00981A
2303,聯電,4.95,86550000,00981A
3037,欣興,4.71,15203000,00981A
3017,奇鋐,4.69,5191000,00981A
6669,緯穎,4.47,2417000,00981A
3665,貿聯-KY,3.53,4833848,00981A
2308,台達電,3.52,5052000,00981A
2368,金像電,3.48,8315000,00981A
8046,南電,3.4,8949000,00981A
3711,日月光投控,3.06,12742000,00981A
6274,台燿,3.0,5160000,00981A
3653,健策,2.67,2267000,00981A
5274,信驊,2.22,416900,00981A
6805,富世達,1.0,1811000,00981A
8210,勤誠,0.98,2267000,00981A
6515,穎崴,0.6,204000,00981A
6187,萬潤,0.48,1334000,00981A
6147,頎邦,0.46,6275000,00981A
5439,高技,0.43,3528000,00981A
6510,精測,0.43,411000,00981A
6278,台表科,0.31,4334000,00981A
6271,同欣電,0.27,2966000,00981A
1590,亞德客-KY,0.27,528000,00981A
2449,京元電子,0.22,1886000,00981A
6191,精成科,0.15,3988000,00981A
3264,欣銓,0.13,1508000,00981A
3376,新日興,0.12,1741000,00981A
2002,中鋼,0.04,5163000,00981A
4966,譜瑞-KY,0.03,140000,00981A
6488,環球晶,0.02,50000,00981A
8996,高力,0.0,1000,00981A
8358,金居,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
1815,富喬,0.0,107000,00981A
3443,創意,0.0,1000,00981A
2439,美律,0.0,1000,00981A
3008,大立光,0.0,1000,00981A
4958,臻鼎-KY,0.0,1000,00981A
2382,廣達,0.0,1000,00981A
3533,嘉澤,0.0,1000,00981A
2313,華通,0.0,1000,00981A
8150,南茂,0.0,1000,00981A
2317,鴻海,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
2330,台積電,19.44,12800000,00403A
2303,聯電,7.23,75000000,00403A
2327,國巨*,5.66,10050000,00403A
3017,奇鋐,5.26,3450000,00403A
2344,華邦電,4.29,39600000,00403A
2454,聯發科,4.01,1600000,00403A
6223,旺矽,3.93,1000000,00403A
2383,台光電,3.7,1140000,00403A
3037,欣興,3.69,7064000,00403A
2345,智邦,3.21,2100000,00403A
2308,台達電,2.86,2430000,00403A
6669,緯穎,2.47,790000,00403A
3711,日月光投控,2.39,5900000,00403A
4958,臻鼎-KY,2.2,6440000,00403A
2368,金像電,1.94,2750000,00403A
6274,台燿,1.67,1700000,00403A
3653,健策,1.55,780000,00403A
3533,嘉澤,1.52,1240000,00403A
6488,環球晶,1.5,2000000,00403A
3189,景碩,1.38,3217000,00403A
3443,創意,1.34,480000,00403A
8996,高力,1.3,1560000,00403A
7769,鴻勁,1.07,279000,00403A
6515,穎崴,1.0,200000,00403A
2337,旺宏,0.87,10000000,00403A
1303,南亞,0.78,7550000,00403A
8358,金居,0.63,1950000,00403A
2360,致茂,0.55,450000,00403A
6805,富世達,0.53,570000,00403A
8046,南電,0.51,795000,00403A
2317,鴻海,0.47,3200000,00403A
3529,力旺,0.46,269000,00403A
3583,辛耘,0.45,900000,00403A
3211,順達,0.44,1800000,00403A
1560,中砂,0.44,1000000,00403A
5274,信驊,0.44,49500,00403A
6196,帆宣,0.35,1000000,00403A
4966,譜瑞-KY,0.32,800000,00403A
6415,矽力*-KY,0.31,900000,00403A
6442,光聖,0.29,300000,00403A
2049,上銀,0.22,1010000,00403A
3665,貿聯-KY,0.2,166000,00403A
6239,力成,0.18,900000,00403A
6147,頎邦,0.12,1000000,00403A
3264,欣銓,0.09,600000,00403A
2455,全新,0.09,450000,00403A
8299,群聯,0.0,1000,00403A
8210,勤誠,0.0,1000,00403A
4979,華星光,0.0,1000,00403A
5347,世界,0.0,1000,00403A
MU US,MICRON TECHNOLOGY INC,5.89,116000,00988A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),5.55,195000,00988A
285A JP,KIOXIA HOLDINGS CORP,5.31,204800,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),4.88,80185,00988A
6976 JP,TAIYO YUDEN CO LTD,4.44,760000,00988A
SNDK US,SANDISK CORP,4.05,45000,00988A
2327,國巨*,3.56,2200000,00988A
AMAT US,APPLIED MATERIALS INC,3.51,115000,00988A
BE US,BLOOM ENERGY CORP- A,3.5,230000,00988A
6981 JP,MURATA MANUFACTURING CO LTD,3.47,1066000,00988A
3037,欣興,3.24,2200000,00988A
MRVL US,MARVELL TECHNOLOGY INC,2.96,230000,00988A
2454,聯發科,2.95,445000,00988A
2383,台光電,2.91,330000,00988A
IFX GY,INFINEON TECHNOLOGIES AG,2.84,625000,00988A
WDC US,WESTERN DIGITAL CORP,2.68,90000,00988A
LITE US,LUMENTUM HOLDINGS INC,2.34,62000,00988A
005930 KS,samsung electronics co ltd(005930 KS),2.15,200000,00988A
3436 JP,SUMCO CORP,2.12,1291200,00988A
6997 JP,NIPPON CHEMI-CON CORP,2.03,1275100,00988A
8035 JP,TOKYO ELECTRON LTD,2.02,88000,00988A
4062 JP,IBIDEN CO LTD,1.87,275000,00988A
2330,台積電,1.78,450000,00988A
STM US,STMICROELECTRONICS NV-NY SHS,1.75,475000,00988A
VSH US,VISHAY INTERTECHNOLOGY INC,1.67,700429,00988A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,1.64,120000,00988A
2303,聯電,1.6,6000000,00988A
KLAC US,KLA CORP,1.56,130000,00988A
6920 JP,LASERTEC CORP,1.31,87500,00988A
6223,旺矽,1.27,115000,00988A
3711,日月光投控,1.2,1100000,00988A
AIXA GY,AIXTRON SE,1.12,380000,00988A
6274,台燿,0.98,375000,00988A
000660 KS,SK HYNIX INC,0.95,12000,00988A
COHR US,COHERENT INC,0.95,55000,00988A
3017,奇鋐,0.92,215000,00988A
6871 JP,MICRONICS JAPAN CO LTD,0.67,140000,00988A
6278 JP,UNION TOOL CO,0.6,90000,00988A
2308,台達電,0.56,175000,00988A
688146 CH,PERIC SPECIAL GASES CO LTD-A,0.55,240000,00988A
6787 JP,MEIKO ELECTRONICS CO LTD,0.44,50000,00988A
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,0.43,399909,00988A
AMD US,ADVANCED MICRO DEVICES,6.5,163179,00990A
MU US,MICRON TECHNOLOGY INC,5.89,82951,00990A
SNDK US,SANDISK CORP,5.76,45813,00990A
285A JP,KIOXIA HOLDINGS CORP,5.53,152400,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,4.85,56363,00990A
6976 JP,TAIYO YUDEN CO LTD,4.79,585200,00990A
AMAT US,APPLIED MATERIALS INC,3.57,83386,00990A
6981 JP,MURATA MANUFACTURING CO LTD,3.14,689500,00990A
BE US,BLOOM ENERGY CORP- A,2.94,138100,00990A
2454,聯發科,2.73,294000,00990A
IFX GR,INFINEON TECHNOLOGIES AG,2.71,427856,00990A
LITE US,LUMENTUM HOLDINGS INC,2.71,51385,00990A
WDC US,WESTERN DIGITAL CORP,2.64,63342,00990A
2308,台達電,2.54,565000,00990A
MRVL US,MARVELL TECHNOLOGY INC,2.43,135300,00990A
4062 JP,IBIDEN CO LTD,2.24,235100,00990A
000660 KP,SK HYNIX INC,2.2,19980,00990A
3436 JP,SUMCO CORP,2.19,953500,00990A
LRCX US,LAM RESEARCH CORP,2.03,80473,00990A
2330,台積電,2.01,363000,00990A
2383,台光電,1.78,144000,00990A
MKSI US,MKS INC,1.76,66300,00990A
COHR US,COHERENT CORP,1.64,67800,00990A
3037,欣興,1.6,773000,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.57,747000,00990A
8035 JP,TOKYO ELECTRON LTD,1.49,46300,00990A
6525 JP,KOKUSAI ELECTRIC CORP,1.44,286400,00990A
2303,聯電,1.22,3265000,00990A
7735 JP,SCREEN HOLDINGS CO LTD,1.17,147300,00990A
6223,旺矽,1.16,75000,00990A
6997 JP,NIPPON CHEMI-CON CORP,1.07,479600,00990A
5347,世界,1.04,2498000,00990A
6274,台燿,0.98,268000,00990A
ONTO US,ONTO INNOVATION INC,0.98,44500,00990A
VICR US,VICOR CORP,0.89,43400,00990A
UCTT US,ULTRA CLEAN HOLDINGS INC,0.88,116184,00990A
INTC US,INTEL CORP,0.87,98800,00990A
ASML US,ASML HOLDING NV-NY REG SHS,0.83,6340,00990A
PENG US,PENGUIN SOLUTIONS INC,0.81,166400,00990A
3443,創意,0.72,69000,00990A
3711,日月光投控,0.7,455000,00990A
VECO US,VEECO INSTRUMENTS INC,0.68,173000,00990A
2449,京元電子,0.66,834000,00990A
3665,貿聯-KY,0.63,144000,00990A
4958,臻鼎-KY,0.61,468000,00990A
ON US,ON SEMICONDUCTOR,0.51,74800,00990A
GLW US,CORNING INC,0.32,23068,00990A
2330,台積電,8.27,1406000,00992A
2383,台光電,7.09,563000,00992A
3017,奇鋐,5.96,1009000,00992A
2059,川湖,5.84,293000,00992A
2345,智邦,5.78,977000,00992A
8996,高力,5.25,1630000,00992A
6223,旺矽,4.96,326000,00992A
3665,貿聯-KY,4.56,955000,00992A
3037,欣興,4.25,2097000,00992A
2454,聯發科,3.95,406000,00992A
3008,大立光,3.94,420000,00992A
6584,南俊國際,3.57,2231000,00992A
2327,國巨*,3.42,1566000,00992A
3443,創意,3.36,311000,00992A
6187,萬潤,2.87,1220000,00992A
2303,聯電,2.62,7000000,00992A
3711,日月光投控,2.56,1629000,00992A
6515,穎崴,2.32,120000,00992A
8299,群聯,2.3,445000,00992A
2455,全新,2.11,2753000,00992A
3661,世芯-KY,2.09,215000,00992A
8021,尖點,1.8,1501000,00992A
6182,合晶,1.58,4500000,00992A
7751,竑騰,1.22,372000,00992A
6488,環球晶,1.14,394000,00992A
3583,辛耘,1.1,566000,00992A
3189,景碩,0.73,440013,00992A
6139,亞翔,0.53,250000,00992A
2337,旺宏,0.45,1343000,00992A
3363,上詮,0.42,300000,00992A
6805,富世達,0.39,109000,00992A
5289,宜鼎,0.38,98000,00992A
7734,印能科技,0.37,56000,00992A
3260,威剛,0.35,358000,00992A
3264,欣銓,0.04,72000,00992A
3491,昇達科,0.0,1000,00992A
5536,聖暉*,10.02,3716000,00982A
2330,台積電,9.27,1967000,00982A
2454,聯發科,6.67,857000,00982A
6139,亞翔,5.23,3067000,00982A
2345,智邦,3.77,794000,00982A
