Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,17.07,11760000,00403A
2303,聯電,5.14,76000000,00403A
3017,奇鋐,4.77,3450000,00403A
2383,台光電,3.68,1360000,00403A
2454,聯發科,3.6,1730000,00403A
3037,欣興,3.45,7600000,00403A
2344,華邦電,3.43,40000000,00403A
6223,旺矽,3.16,1000000,00403A
2308,台達電,3.0,3040000,00403A
2345,智邦,2.85,2260000,00403A
3653,健策,2.16,990000,00403A
3711,日月光投控,2.11,6400000,00403A
6669,緯穎,2.03,600000,00403A
2327,國巨*,2.01,6000000,00403A
4958,臻鼎-KY,1.64,6154000,00403A
3533,嘉澤,1.41,1240000,00403A
6488,環球晶,1.34,2350000,00403A
3189,景碩,1.22,3217000,00403A
3665,貿聯-KY,1.21,880000,00403A
6274,台燿,1.13,1680000,00403A
3443,創意,1.11,510000,00403A
5274,信驊,1.06,124500,00403A
8046,南電,1.02,1750000,00403A
7769,鴻勁,1.02,300000,00403A
2360,致茂,0.92,760000,00403A
8996,高力,0.91,1600000,00403A
6805,富世達,0.58,700000,00403A
2368,金像電,0.52,1080000,00403A
2337,旺宏,0.5,7498000,00403A
2317,鴻海,0.5,3200000,00403A
6515,穎崴,0.43,119000,00403A
1303,南亞,0.43,4587000,00403A
3211,順達,0.41,2000000,00403A
6239,力成,0.4,2600000,00403A
1560,中砂,0.39,1000000,00403A
3583,辛耘,0.37,900000,00403A
8358,金居,0.32,1604000,00403A
4966,譜瑞-KY,0.3,800000,00403A
3008,大立光,0.28,110000,00403A
2049,上銀,0.19,1010000,00403A
6442,光聖,0.16,225000,00403A
6415,矽力*-KY,0.15,624000,00403A
2404,漢唐,0.12,180000,00403A
3264,欣銓,0.08,700000,00403A
3450,聯鈞,0.07,300000,00403A
2455,全新,0.06,336000,00403A
6285,啟碁,0.04,250000,00403A
8299,群聯,0.0,1000,00403A
6196,帆宣,0.0,1000,00403A
5347,世界,0.0,1000,00403A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),5.93,205000,00988A
MU US,MICRON TECHNOLOGY INC,5.66,108569,00988A
AMAT US,APPLIED MATERIALS INC,4.09,135000,00988A
6981 JP,MURATA MANUFACTURING CO LTD,3.75,1350000,00988A
3037,欣興,3.59,2400000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),3.56,75000,00988A
2383,台光電,3.54,410000,00988A
2330,台積電,3.35,750000,00988A
LITE US,LUMENTUM HOLDINGS INC,3.19,77000,00988A
285A JP,KIOXIA HOLDINGS CORP,3.11,180000,00988A
2454,聯發科,2.89,445000,00988A
IFX GY,INFINEON TECHNOLOGIES AG,2.61,625000,00988A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,2.45,200000,00988A
TSEM US,TOWER SEMICONDUCTOR LTD,2.41,186825,00988A
8035 JP,TOKYO ELECTRON LTD,2.39,110000,00988A
6976 JP,TAIYO YUDEN CO LTD,2.39,600000,00988A
WDC US,WESTERN DIGITAL CORP,2.36,80000,00988A
3665,貿聯-KY,2.26,520000,00988A
BE US,BLOOM ENERGY CORP- A,2.23,210000,00988A
2327,國巨*,1.99,1800000,00988A
3711,日月光投控,1.96,1800000,00988A
SNDK US,SANDISK CORP,1.95,28000,00988A
6223,旺矽,1.92,190000,00988A
FTNT US,FORTINET INC,1.91,200000,00988A
NOW US,SERVICENOW INC,1.9,270000,00988A
6920 JP,LASERTEC CORP,1.89,130000,00988A
6871 JP,MICRONICS JAPAN CO LTD,1.86,370000,00988A
PANW US,PALO ALTO NETWORKS INC,1.83,90000,00988A
MRVL US,MARVELL TECHNOLOGY INC,1.44,130000,00988A
6997 JP,NIPPON CHEMI-CON CORP,1.4,1275100,00988A
2308,台達電,0.99,320000,00988A
KLAC US,KLA CORP,0.97,80000,00988A
LMT US,LOCKHEED MARTIN CORP,0.92,25000,00988A
VECO US,VEECO INSTRUMENTS INC,0.9,310000,00988A
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,0.85,899909,00988A
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,0.67,189988,00988A
3436 JP,SUMCO CORP,0.61,500000,00988A
2303,聯電,0.56,2500000,00988A
3017,奇鋐,0.51,115000,00988A
AIXA GY,AIXTRON SE,0.5,200000,00988A
4062 JP,IBIDEN CO LTD,0.35,60000,00988A
AEHR US,AEHR TEST SYSTEMS,0.05,10459,00988A
AMD US,ADVANCED MICRO DEVICES,5.28,127179,00990A
LITE US,LUMENTUM HOLDINGS INC,4.88,81912,00990A
AMAT US,APPLIED MATERIALS INC,4.12,94706,00990A
2330,台積電,3.7,576000,00990A
MU US,MICRON TECHNOLOGY INC,3.48,46405,00990A
DELL US,DELL TECHNOLOGIES -C,3.2,89300,00990A
IFX GR,INFINEON TECHNOLOGIES AG,3.07,509622,00990A
WDC US,WESTERN DIGITAL CORP,2.68,63342,00990A
SNOW US,SNOWFLAKE INC,2.62,106100,00990A
NOW US,SERVICENOW INC,2.61,258800,00990A
2308,台達電,2.52,565000,00990A
285A JP,KIOXIA HOLDINGS CORP,2.41,97000,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,2.37,33939,00990A
DDOG US,DATADOG INC - CLASS A,2.35,102500,00990A
MSFT US,MICROSOFT CORP,2.31,64400,00990A
3037,欣興,2.15,1000000,00990A
META US,META PLATFORMS INC-CLASS A,2.09,38640,00990A
NVDA US,NVIDIA CORP,2.09,116300,00990A
SHOP US,SHOPIFY INC - CLASS A,2.0,168500,00990A
2383,台光電,1.79,144000,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,1.74,93700,00990A
SNDK US,SANDISK CORP,1.71,17063,00990A
6981 JP,MURATA MANUFACTURING CO LTD,1.66,417200,00990A
2454,聯發科,1.65,177000,00990A
7735 JP,SCREEN HOLDINGS CO LTD,1.64,207100,00990A
BE US,BLOOM ENERGY CORP- A,1.64,107900,00990A
MRVL US,MARVELL TECHNOLOGY INC,1.63,102000,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.62,837700,00990A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,1.48,84300,00990A
ANET US,ARISTA NETWORKS INC,1.33,85900,00990A
6976 JP,TAIYO YUDEN CO LTD,1.19,208300,00990A
GOOGL US,ALPHABET INC-CL A,1.17,38440,00990A
ONTO US,ONTO INNOVATION INC,1.13,51200,00990A
UCTT US,ULTRA CLEAN HOLDINGS INC,1.13,159184,00990A
6223,旺矽,1.09,75000,00990A
SMTC US,SEMTECH CORP,1.05,103200,00990A
5347,世界,1.04,2498000,00990A
3711,日月光投控,1.0,641000,00990A
8035 JP,TOKYO ELECTRON LTD,0.95,30500,00990A
AMZN US,AMAZON.COM INC,0.95,45200,00990A
AVGO US,BROADCOM INC,0.95,27280,00990A
2303,聯電,0.89,2775000,00990A
6274,台燿,0.85,268000,00990A
2449,京元電子,0.67,1008000,00990A
ON US,ON SEMICONDUCTOR,0.58,74800,00990A
GLW US,CORNING INC,0.32,27768,00990A
2330,台積電,9.27,1406000,00992A
2383,台光電,6.92,563000,00992A
3017,奇鋐,6.29,1002000,00992A
2059,川湖,6.27,293000,00992A
2345,智邦,6.18,1080000,00992A
3665,貿聯-KY,5.98,955000,00992A
3008,大立光,4.84,420000,00992A
6223,旺矽,4.68,326000,00992A
3037,欣興,4.32,2097000,00992A
8996,高力,4.2,1630000,00992A
2454,聯發科,3.83,406000,00992A
6187,萬潤,3.25,1220000,00992A
6584,南俊國際,2.9,2231000,00992A
3231,緯創,2.88,5662000,00992A
3711,日月光投控,2.44,1629000,00992A
8021,尖點,2.37,2501000,00992A
2455,全新,2.25,2753000,00992A
2303,聯電,2.15,7000000,00992A
3443,創意,2.08,211000,00992A
2327,國巨*,1.89,1247000,00992A
3661,世芯-KY,1.81,215000,00992A
8299,群聯,1.66,366000,00992A
3026,禾伸堂,1.29,909000,00992A
6669,緯穎,1.18,77000,00992A
6488,環球晶,1.02,394000,00992A
7751,竑騰,0.99,310000,00992A
3189,景碩,0.76,440013,00992A
6515,穎崴,0.68,42000,00992A
7734,印能科技,0.52,56000,00992A
6139,亞翔,0.5,250000,00992A
3363,上詮,0.44,300000,00992A
3260,威剛,0.42,358000,00992A
6805,富世達,0.41,109000,00992A
2337,旺宏,0.41,1343000,00992A
5289,宜鼎,0.34,98000,00992A
3583,辛耘,0.27,147000,00992A
3264,欣銓,0.04,72000,00992A
3491,昇達科,0.0,1000,00992A
2330,台積電,10.15,1967000,00982A
5536,聖暉*,8.4,3792000,00982A
2454,聯發科,6.55,887000,00982A
6669,緯穎,5.11,424000,00982A
6139,亞翔,5.08,3225000,00982A
2345,智邦,3.72,831000,00982A
2360,致茂,3.6,837000,00982A
6223,旺矽,3.45,307000,00982A
2383,台光電,3.2,333000,00982A
2059,川湖,3.1,185000,00982A
4958,臻鼎-KY,3.02,3178000,00982A
3105,穩懋,2.89,4226000,00982A
3491,昇達科,2.38,988000,00982A
6488,環球晶,2.33,1148000,00982A
3008,大立光,2.24,248000,00982A
2303,聯電,2.23,9256000,00982A
6257,矽格,2.05,4824000,00982A
3017,奇鋐,2.0,407000,00982A
3264,欣銓,1.87,4780000,00982A
2377,微星,1.85,5731000,00982A
3583,辛耘,1.7,1159000,00982A
6531,愛普*,1.68,1140000,00982A
2467,志聖,1.63,1507000,00982A
3702,大聯大,1.41,5680000,00982A
8016,矽創,1.41,2272000,00982A
2472,立隆電,1.23,2383000,00982A
3711,日月光投控,1.21,1032000,00982A
7769,鴻勁,1.15,95000,00982A
2316,楠梓電,1.13,3528000,00982A
6274,台燿,1.1,458000,00982A
3036,文曄,1.04,2404000,00982A
1785,光洋科,1.01,4500000,00982A
2327,國巨*,1.0,844000,00982A
5274,信驊,0.94,30900,00982A
2376,技嘉,0.81,1074000,00982A
8996,高力,0.77,382000,00982A
6278,台表科,0.74,2311000,00982A
2351,順德,0.53,1733000,00982A
3529,力旺,0.45,93000,00982A
6239,力成,0.38,700000,00982A
2451,創見,0.34,530000,00982A
2885,元大金,0.31,2128420,00982A
6187,萬潤,0.19,91000,00982A
3231,緯創,0.12,300000,00982A
6177,達麗,0.02,194350,00982A
3443,創意,0.01,1000,00982A
6831,邁科,0.0,4000,00982A
2368,金像電,0.0,2000,00982A
8046,南電,0.0,1000,00982A
4441,振大環球,0.0,4000,00982A
1519,華城,0.0,600,00982A
8358,金居,0.0,1000,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,13.468,4000000,00991A
2383,台光電子,8.157,1300000,00991A
2408,南亞科技,6.709,12400000,00991A
2327,國巨股份,5.82,7500000,00991A
2454,聯發科技,5.207,1080000,00991A
2059,川湖科技,4.593,420000,00991A
3037,欣興電子,4.475,4250000,00991A
6223,旺矽科技,4.399,600000,00991A
2345,智邦科技,4.385,1500000,00991A
8046,南亞電路,4.036,3000000,00991A
6669,緯穎科技,3.537,450000,00991A
6274,台燿科技,3.356,2150000,00991A
3711,日月光投,3.208,4200000,00991A
7769,鴻勁精密,2.851,360000,00991A
3017,奇鋐科技,2.757,860000,00991A
3189,景碩科技,2.645,3000000,00991A
8299,群聯電子,2.551,1100000,00991A
3026,禾伸堂企,1.961,2700000,00991A
3665,貿聯-KY,1.887,590000,00991A
5274,信驊科技,1.591,80500,00991A
2308,台達電子,1.51,660000,00991A
2404,漢唐集成,1.241,799000,00991A
6515,穎崴科技,1.16,140000,00991A
3653,健策精密,0.005,1000,00991A
2382,廣達電腦,0.004,9000,00991A
2317,鴻海精密,0.003,9000,00991A
2449,京元電子,0.003,9450,00991A
2360,致茂電子,0.003,1000,00991A
2603,長榮海運,0.003,9000,00991A
2313,華通電腦,0.002,9253,00991A
3231,緯創資通,0.002,9000,00991A
5347,世界先進,0.002,9000,00991A
