Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,10.18,11960000,00981A
2327,國巨*,9.37,25098000,00981A
2383,台光電,8.78,4486000,00981A
2454,聯發科,7.07,5037000,00981A
2345,智邦,5.32,6334000,00981A
3037,欣興,5.16,14735000,00981A
6223,旺矽,5.15,2367000,00981A
2303,聯電,5.1,86550000,00981A
3017,奇鋐,4.29,5191000,00981A
6669,緯穎,3.97,2417000,00981A
2308,台達電,3.84,5614000,00981A
8046,南電,3.46,8917000,00981A
2368,金像電,3.45,8315000,00981A
3665,貿聯-KY,3.26,4833848,00981A
3711,日月光投控,2.87,12742000,00981A
6274,台燿,2.82,5058000,00981A
3653,健策,2.7,2267000,00981A
5274,信驊,2.07,379000,00981A
6805,富世達,1.06,1811000,00981A
8210,勤誠,0.99,2267000,00981A
6510,精測,0.9,830000,00981A
6515,穎崴,0.81,281000,00981A
3533,嘉澤,0.65,852000,00981A
2317,鴻海,0.65,7307000,00981A
2449,京元電子,0.5,4481000,00981A
6147,頎邦,0.48,6275000,00981A
6187,萬潤,0.47,1334000,00981A
5439,高技,0.39,3528000,00981A
6278,台表科,0.3,4334000,00981A
6271,同欣電,0.26,2966000,00981A
1590,亞德客-KY,0.26,530000,00981A
4966,譜瑞-KY,0.25,1116000,00981A
8358,金居,0.19,980000,00981A
6191,精成科,0.15,3988000,00981A
3264,欣銓,0.12,1508000,00981A
3376,新日興,0.12,1741000,00981A
6488,環球晶,0.11,350000,00981A
2002,中鋼,0.04,5163000,00981A
8996,高力,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
1815,富喬,0.0,107000,00981A
3443,創意,0.0,1000,00981A
2439,美律,0.0,18000,00981A
3008,大立光,0.0,1000,00981A
4958,臻鼎-KY,0.0,1000,00981A
2382,廣達,0.0,1000,00981A
2313,華通,0.0,1000,00981A
8150,南茂,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
2330,台積電,18.34,12900000,00403A
2303,聯電,7.38,75000000,00403A
2327,國巨*,6.27,10050000,00403A
3037,欣興,5.25,8960000,00403A
2344,華邦電,4.73,38800000,00403A
3017,奇鋐,4.48,3250000,00403A
2383,台光電,4.41,1350000,00403A
6223,旺矽,3.42,940000,00403A
2454,聯發科,3.37,1435000,00403A
2345,智邦,2.95,2100000,00403A
2308,台達電,2.78,2430000,00403A
4958,臻鼎-KY,2.21,6440000,00403A
6669,緯穎,2.17,790000,00403A
2368,金像電,2.01,2900000,00403A
3711,日月光投控,1.69,4500000,00403A
3653,健策,1.65,830000,00403A
3533,嘉澤,1.59,1240000,00403A
6274,台燿,1.59,1700000,00403A
3189,景碩,1.56,3200000,00403A
8996,高力,1.38,1560000,00403A
5347,世界,1.24,9911000,00403A
3443,創意,1.19,450000,00403A
6488,環球晶,1.1,2000000,00403A
7769,鴻勁,1.07,279000,00403A
6515,穎崴,0.96,200000,00403A
