Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,9.28,12134000,00981A
2383,台光電,8.34,4863000,00981A
2454,聯發科,6.9,5448000,00981A
3037,欣興,6.36,20210000,00981A
3017,奇鋐,5.51,5801000,00981A
6669,緯穎,5.49,2708000,00981A
2345,智邦,5.0,6419000,00981A
6223,旺矽,4.98,2443000,00981A
2327,國巨*,4.69,25437000,00981A
3665,貿聯-KY,3.93,5130848,00981A
2308,台達電,3.53,6505000,00981A
2303,聯電,3.45,87718000,00981A
3653,健策,3.42,2375000,00981A
8046,南電,3.4,9519000,00981A
3711,日月光投控,3.35,17439000,00981A
6274,台燿,2.72,5499000,00981A
5274,信驊,2.46,454900,00981A
2368,金像電,1.59,5000000,00981A
6805,富世達,1.17,2053000,00981A
8210,勤誠,1.0,2497000,00981A
2449,京元電子,0.91,11295450,00981A
6187,萬潤,0.51,1334000,00981A
4979,華星光,0.3,1874000,00981A
2360,致茂,0.3,472000,00981A
1590,亞德客-KY,0.27,528000,00981A
8996,高力,0.26,712000,00981A
4958,臻鼎-KY,0.26,1682000,00981A
6510,精測,0.24,261000,00981A
6278,台表科,0.17,3250000,00981A
6271,同欣電,0.14,2224000,00981A
2408,南亞科,0.14,940000,00981A
2049,上銀,0.13,1080000,00981A
6191,精成科,0.11,3988000,00981A
3376,新日興,0.11,1741000,00981A
3264,欣銓,0.1,1508000,00981A
6515,穎崴,0.05,23000,00981A
4966,譜瑞-KY,0.03,140000,00981A
2002,中鋼,0.03,5163000,00981A
8358,金居,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
3443,創意,0.0,1000,00981A
2439,美律,0.0,1000,00981A
3008,大立光,0.0,1000,00981A
2382,廣達,0.0,1000,00981A
3533,嘉澤,0.0,1000,00981A
6488,環球晶,0.0,1000,00981A
2313,華通,0.0,1000,00981A
8150,南茂,0.0,1000,00981A
2317,鴻海,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
2330,台積電,16.69,12680000,00403A
3017,奇鋐,5.65,3450000,00403A
2303,聯電,5.34,79000000,00403A
3037,欣興,4.58,8460000,00403A
2383,台光電,4.41,1495000,00403A
2454,聯發科,4.36,2000000,00403A
2344,華邦電,4.03,42300000,00403A
6223,旺矽,3.68,1050000,00403A
2345,智邦,3.09,2307000,00403A
2308,台達電,2.84,3040000,00403A
3653,健策,2.55,1030000,00403A
2327,國巨*,2.54,8000000,00403A
3711,日月光投控,2.48,7500000,00403A
3189,景碩,2.02,4250000,00403A
6669,緯穎,1.74,500000,00403A
5274,信驊,1.72,184500,00403A
4958,臻鼎-KY,1.65,6154000,00403A
3665,貿聯-KY,1.58,1200000,00403A
6274,台燿,1.43,1680000,00403A
3533,嘉澤,1.36,1240000,00403A
6488,環球晶,1.28,2646000,00403A
3443,創意,1.27,510000,00403A
8046,南電,1.08,1750000,00403A
8996,高力,1.01,1600000,00403A
2360,致茂,0.99,897000,00403A
7769,鴻勁,0.94,260000,00403A
6239,力成,0.8,5330000,00403A
6805,富世達,0.69,700000,00403A
3008,大立光,0.67,260000,00403A
1560,中砂,0.58,1500000,00403A
2337,旺宏,0.54,7498000,00403A
2317,鴻海,0.47,3200000,00403A
3211,順達,0.4,2000000,00403A
3583,辛耘,0.37,900000,00403A
3450,聯鈞,0.33,1200000,00403A
8358,金居,0.28,1312000,00403A
2049,上銀,0.2,1010000,00403A
4966,譜瑞-KY,0.2,580000,00403A
6442,光聖,0.18,225000,00403A
2404,漢唐,0.16,250000,00403A
1303,南亞,0.1,1000000,00403A
2481,強茂,0.09,1100000,00403A
3264,欣銓,0.08,700000,00403A
2455,全新,0.07,336000,00403A
6415,矽力*-KY,0.07,300000,00403A
1717,長興,0.05,1250000,00403A
6285,啟碁,0.05,350000,00403A
8299,群聯,0.0,1000,00403A
6196,帆宣,0.0,1000,00403A
5347,世界,0.0,1000,00403A
MU US,MICRON TECHNOLOGY INC,6.12,123569,00988A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),4.93,184500,00988A
3037,欣興,4.32,2600000,00988A
LITE US,LUMENTUM HOLDINGS INC,4.21,92000,00988A
2383,台光電,4.0,445000,00988A
AMAT US,APPLIED MATERIALS INC,4.0,135000,00988A
6981 JP,MURATA MANUFACTURING CO LTD,3.72,1350000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),3.59,70000,00988A
285A JP,KIOXIA HOLDINGS CORP,3.44,180000,00988A
2330,台積電,3.09,750000,00988A
2454,聯發科,3.05,445000,00988A
WDC US,WESTERN DIGITAL CORP,3.02,105000,00988A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,2.8,225000,00988A
BE US,BLOOM ENERGY CORP- A,2.73,210000,00988A
PANW US,PALO ALTO NETWORKS INC,2.51,125000,00988A
6223,旺矽,2.46,230000,00988A
MRVL US,MARVELL TECHNOLOGY INC,2.4,205000,00988A
TSEM US,TOWER SEMICONDUCTOR LTD,2.19,186825,00988A
3665,貿聯-KY,2.1,520000,00988A
SNDK US,SANDISK CORP,2.1,28000,00988A
6871 JP,MICRONICS JAPAN CO LTD,2.07,370000,00988A
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),2.02,115000,00988A
3711,日月光投控,1.83,1800000,00988A
6976 JP,TAIYO YUDEN CO LTD,1.77,450000,00988A
NOW US,SERVICENOW INC,1.75,270000,00988A
IFX GY,INFINEON TECHNOLOGIES AG,1.63,425000,00988A
6997 JP,NIPPON CHEMI-CON CORP,1.59,1275100,00988A
2327,國巨*,1.54,1550000,00988A
MPWR US,MONOLITHIC POWER SYSTEMS INC,1.34,18000,00988A
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1.32,1249899,00988A
LMT US,LOCKHEED MARTIN CORP,1.22,38000,00988A
8035 JP,TOKYO ELECTRON LTD,1.13,55000,00988A
6920 JP,LASERTEC CORP,1.07,65000,00988A
2308,台達電,0.91,320000,00988A
VECO US,VEECO INSTRUMENTS INC,0.91,310000,00988A
FTNT US,FORTINET INC,0.91,100000,00988A
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,0.84,246988,00988A
AEHR US,AEHR TEST SYSTEMS,0.77,140344,00988A
TER US,TERADYNE INC,0.76,35000,00988A
6787 JP,MEIKO ELECTRONICS CO LTD,0.7,80000,00988A
3017,奇鋐,0.54,115000,00988A
2303,聯電,0.52,2500000,00988A
AIXA GY,AIXTRON SE,0.49,200000,00988A
FORM US,FORMFACTOR INC,0.48,75454,00988A
9988 HK,ALIBABA GROUP HOLDING LTD,0.45,500000,00988A
4062 JP,IBIDEN CO LTD,0.43,60000,00988A
LITE US,LUMENTUM HOLDINGS INC,6.54,96992,00990A
MSFT US,MICROSOFT CORP,4.53,113798,00990A
AMAT US,APPLIED MATERIALS INC,4.13,94706,00990A
2330,台積電,3.5,576000,00990A
MU US,MICRON TECHNOLOGY INC,3.38,46405,00990A
BE US,BLOOM ENERGY CORP- A,3.32,173500,00990A
SNOW US,SNOWFLAKE INC,2.98,115200,00990A
AMD US,ADVANCED MICRO DEVICES,2.87,72879,00990A
DELL US,DELL TECHNOLOGIES -C,2.84,75300,00990A
WDC US,WESTERN DIGITAL CORP,2.68,63342,00990A
285A JP,KIOXIA HOLDINGS CORP,2.53,90100,00990A
PANW US,PALO ALTO NETWORKS INC,2.5,84400,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,2.47,31841,00990A
2454,聯發科,2.47,245000,00990A
3037,欣興,2.45,1000000,00990A
2308,台達電,2.35,565000,00990A
DDOG US,DATADOG INC - CLASS A,2.1,90800,00990A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,2.08,113500,00990A
SHOP US,SHOPIFY INC - CLASS A,1.98,168500,00990A
2383,台光電,1.91,144000,00990A
IFX GR,INFINEON TECHNOLOGIES AG,1.9,332843,00990A
SNDK US,SANDISK CORP,1.88,17063,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,1.86,107800,00990A
MRVL US,MARVELL TECHNOLOGY INC,1.76,102000,00990A
6981 JP,MURATA MANUFACTURING CO LTD,1.73,427700,00990A
5801 JP,FURUKAWA ELECTRIC CO LTD,1.65,811800,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.65,837700,00990A
NVDA US,NVIDIA CORP,1.57,87900,00990A
5706 JP,MITSUI KINZOKU CO LTD,1.55,84600,00990A
6857 JP,ADVANTEST CORP,1.54,88100,00990A
NOW US,SERVICENOW INC,1.49,155800,00990A
ANET US,ARISTA NETWORKS INC,1.38,85900,00990A
AMZN US,AMAZON.COM INC,1.28,57700,00990A
6223,旺矽,1.18,75000,00990A
GOOGL US,ALPHABET INC-CL A,1.14,38440,00990A
COHR US,COHERENT CORP,1.03,38345,00990A
6976 JP,TAIYO YUDEN CO LTD,1.02,177000,00990A
SMTC US,SEMTECH CORP,1.02,103200,00990A
5347,世界,0.99,2498000,00990A
3711,日月光投控,0.96,641000,00990A
AXTI US,AXT INC,0.96,171200,00990A
TER US,TERADYNE INC,0.96,30320,00990A
3665,貿聯-KY,0.95,160000,00990A
LRCX US,LAM RESEARCH CORP,0.93,37200,00990A
ALAB US,ASTERA LABS INC,0.88,34000,00990A
2303,聯電,0.8,2612000,00990A
8035 JP,TOKYO ELECTRON LTD,0.78,25900,00990A
2449,京元電子,0.63,1008000,00990A
NET US,CLOUDFLARE INC - CLASS A,0.49,20400,00990A
PLTR US,PALANTIR TECHNOLOGIES INC-A,0.49,37800,00990A
2330,台積電,7.71,1406000,00992A
2059,川湖,6.86,293000,00992A
3017,奇鋐,6.83,1002000,00992A
3665,貿聯-KY,6.38,1161000,00992A
2345,智邦,6.04,1080000,00992A
2383,台光電,5.73,466000,00992A
3037,欣興,5.63,2497000,00992A
