Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,10.03,11960000,00981A
2383,台光電,7.82,4486000,00981A
2454,聯發科,6.55,4405000,00981A
2345,智邦,5.6,6334000,00981A
2308,台達電,5.41,6572000,00981A
2327,國巨*,5.03,18313000,00981A
3017,奇鋐,4.87,5191000,00981A
6669,緯穎,4.8,2492000,00981A
6223,旺矽,4.37,2169000,00981A
3037,欣興,4.15,12466000,00981A
2368,金像電,3.95,7949000,00981A
3665,貿聯-KY,3.6,4703848,00981A
3711,日月光投控,3.54,17948000,00981A
8046,南電,3.29,10828000,00981A
2303,聯電,3.17,71690000,00981A
3653,健策,3.16,2267000,00981A
5274,信驊,2.7,422000,00981A
6274,台燿,2.47,4400000,00981A
6515,穎崴,1.35,442000,00981A
6805,富世達,1.22,1761000,00981A
6510,精測,1.21,930000,00981A
8210,勤誠,1.09,2167000,00981A
2382,廣達,0.75,5441000,00981A
2317,鴻海,0.72,7307000,00981A
3533,嘉澤,0.71,852000,00981A
6187,萬潤,0.53,1334000,00981A
6147,頎邦,0.51,5775000,00981A
2404,漢唐,0.49,1200000,00981A
8996,高力,0.46,1034000,00981A
5439,高技,0.46,3528000,00981A
4966,譜瑞-KY,0.4,1642000,00981A
2449,京元電子,0.38,3645000,00981A
8150,南茂,0.37,11635000,00981A
6278,台表科,0.27,3734000,00981A
3443,創意,0.26,167000,00981A
1590,亞德客-KY,0.25,530000,00981A
8358,金居,0.21,980000,00981A
3376,新日興,0.15,1741000,00981A
6191,精成科,0.14,3988000,00981A
6271,同欣電,0.05,686000,00981A
2002,中鋼,0.04,5163000,00981A
2313,華通,0.03,329000,00981A
1319,東陽,0.02,511000,00981A
3264,欣銓,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
1815,富喬,0.0,107000,00981A
2439,美律,0.0,18000,00981A
3008,大立光,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
2330,台積電,18.32,14200000,00403A
3017,奇鋐,4.69,3250000,00403A
2303,聯電,4.62,68000000,00403A
3037,欣興,4.59,8960000,00403A
2327,國巨*,3.7,8760000,00403A
3711,日月光投控,3.67,12101000,00403A
2383,台光電,3.62,1350000,00403A
2368,金像電,3.59,4700000,00403A
2344,華邦電,3.12,36000000,00403A
2345,智邦,2.86,2100000,00403A
2308,台達電,2.85,2250000,00403A
6223,旺矽,2.42,780000,00403A
2454,聯發科,2.4,1050000,00403A
6669,緯穎,2.34,790000,00403A
3653,健策,1.78,830000,00403A
3533,嘉澤,1.6,1240000,00403A
4958,臻鼎-KY,1.58,5492000,00403A
2337,旺宏,1.32,16350000,00403A
3665,貿聯-KY,1.28,1090000,00403A
2360,致茂,1.16,840000,00403A
6274,台燿,1.12,1300000,00403A
7769,鴻勁,1.1,279000,00403A
3443,創意,1.03,430000,00403A
3081,聯亞,1.01,720000,00403A
6442,光聖,0.92,830000,00403A
5347,世界,0.87,9911000,00403A
8996,高力,0.82,1200000,00403A
6515,穎崴,0.78,165000,00403A
6147,頎邦,0.76,5600000,00403A
3529,力旺,0.7,390000,00403A
6488,環球晶,0.65,1497000,00403A
6805,富世達,0.61,570000,00403A
8358,金居,0.56,1710000,00403A
3189,景碩,0.54,1380000,00403A
8210,勤誠,0.53,680000,00403A
8046,南電,0.5,1080000,00403A
2317,鴻海,0.48,3200000,00403A
8299,群聯,0.44,350000,00403A
5274,信驊,0.44,45000,00403A
3583,辛耘,0.41,900000,00403A
4979,華星光,0.36,1200000,00403A
4966,譜瑞-KY,0.34,900000,00403A
